ax,ay,az,gx,gy,gz
-9.4212,-2.4948,-1.7837,0.2659,-0.5899,0.0101
-9.335,-2.2697,-2.1955,0.3832,-0.5012,0.0456
-8.8514,-2.0375,-2.8563,0.4399,-0.4506,0.0927
-8.0541,-1.7286,-3.5721,0.5252,-0.4764,0.1319
-7.3502,-1.3958,-3.9073,0.6193,-0.5622,0.1503
-6.7421,-0.8571,-4.4915,0.6486,-0.5939,0.0983
-6.687,-0.316,-5.1236,0.6837,-0.5939,0.1005
-7.0701,-0.1413,-5.0278,0.8079,-0.6752,0.1793
-7.2113,-0.1221,-4.9009,0.8895,-0.7432,0.2086
-7.853,-0.0072,-4.1803,0.947,-0.6901,0.2153
-8.9567,-0.1101,-3.5003,1.0075,-0.6235,0.2662
-9.1866,-0.4046,-2.7078,1.0416,-0.5574,0.332
-9.0956,-0.893,-1.7334,1.0222,-0.466,0.3509
-8.6646,-1.1708,-1.0391,1.0198,-0.3842,0.3736
-8.0541,-1.2665,-0.1317,1.0232,-0.2713,0.3917
-8.406,-1.4724,0.4501,1.0131,-0.1482,0.445
-9.1913,-1.5227,0.4908,0.9808,-0.0533,0.4695
-9.3398,-1.4509,0.0742,0.9054,0.0544,0.4285
-9.2991,-1.221,-0.1532,0.882,0.1567,0.401
-9.074,-1.0032,-0.1652,0.8926,0.227,0.4016
-8.7077,-0.7326,-0.5243,0.8807,0.2686,0.3944
-9.0836,-0.5626,-0.5243,0.8977,0.3067,0.388
-9.3948,-0.3519,-0.3448,0.8644,0.3147,0.3778
-9.3733,-0.4645,-0.0407,0.8178,0.3214,0.4093
-9.1243,-0.3855,0.6225,0.7639,0.3307,0.3962
-9.3015,-0.3903,1.0223,0.6867,0.3285,0.376
-9.7061,-0.419,1.3001,0.6158,0.332,0.3717
-9.7444,-0.5938,1.494,0.5409,0.3352,0.3437
-9.6007,-0.5698,1.6783,0.4405,0.3179,0.2992
-9.5577,-0.4956,1.719,0.3453,0.2699,0.2702
-9.6103,-0.5076,1.5227,0.2795,0.2539,0.2369
-9.7037,-0.7135,1.3168,0.2305,0.2382,0.2012
-9.596,-0.9146,1.0343,0.17,0.1812,0.1737
-9.3901,-0.893,0.8547,0.1188,0.1332,0.1522
-9.4786,-0.7781,0.7159,0.1005,0.1029,0.1276
-9.5433,-0.8619,0.5626,0.0994,0.093,0.1037
-9.4667,-0.929,0.431,0.0917,0.0933,0.0794
-9.3565,-1.0056,0.431,0.0757,0.0877,0.057
-9.0046,-0.9912,0.6081,0.0568,0.049,0.0384
-8.576,-0.9816,0.6919,0.0205,-0.0285,0.0216
-8.5952,-0.9361,0.7925,-0.0269,-0.0887,0.0051
-8.7484,-0.8835,0.9074,-0.0493,-0.0941,-0.0069
-9.0908,-0.9984,0.9313,-0.0658,-0.0338,-0.0091
-9.2225,-1.0822,0.9481,-0.0997,0.0384,-0.0109
-9.3087,-1.1636,0.8787,-0.1306,0.1047,-0.0152
-9.3374,-1.2091,0.7877,-0.1647,0.1506,-0.0245
-9.4332,-1.257,0.7781,-0.1972,0.1828,-0.0328
-9.5146,-1.2282,0.5028,-0.21,0.2236,-0.0434
-9.4954,-1.2737,0.2705,-0.2148,0.2467,-0.0592
-9.4715,-1.3072,0.1293,-0.2145,0.2507,-0.0679
-9.5888,-1.336,-0.0622,-0.214,0.2457,-0.0741
-9.6007,-1.2761,-0.1891,-0.2134,0.238,-0.0805
-9.5696,-1.2282,-0.2203,-0.2158,0.2185,-0.0845
-9.5122,-1.2091,-0.0407,-0.2244,0.1852,-0.0869
-9.4355,-1.1396,-0.0479,-0.2403,0.1298,-0.0869
-9.2943,-1.2067,0.0311,-0.263,0.0405,-0.0903
-9.0261,-1.1923,0.2729,-0.2774,-0.0839,-0.0898
-8.758,-1.2522,0.3232,-0.3067,-0.2289,-0.1018
-8.6263,-1.2354,0.2825,-0.3419,-0.3994,-0.1196
-8.521,-1.1325,0.2107,-0.3722,-0.5742,-0.1396
-8.588,-1.0606,-0.0072,-0.401,-0.7075,-0.1548
-8.6383,-0.9601,-0.2418,-0.4149,-0.7991,-0.1639
-8.8585,-0.8643,-0.5267,-0.4157,-0.8431,-0.1679
-8.8514,-0.7949,-0.7661,-0.4207,-0.8647,-0.1735
-8.8729,-0.8882,-0.9984,-0.4402,-0.9012,-0.1753
-8.7628,-1.1109,-0.6752,-0.4794,-0.9116,-0.1695
-9.0525,-1.2019,-0.3424,-0.4906,-0.8884,-0.1482
-9.2201,-1.2929,-0.0958,-0.4924,-0.8282,-0.138
-9.3087,-1.3001,0.0958,-0.4839,-0.6992,-0.1548
-9.4403,-1.1779,0.1173,-0.4514,-0.6006,-0.166
-9.4882,-1.221,-0.0958,-0.4237,-0.4922,-0.1639
-9.5792,-1.3264,0.0263,-0.413,-0.3773,-0.1647
-9.56,-1.3312,0.0311,-0.3986,-0.2302,-0.1612
-9.6343,-1.3144,-0.1149,-0.3765,-0.0815,-0.1612
-9.6343,-1.2258,-0.2251,-0.364,0.037,-0.1583
-9.7636,-1.1875,-0.4118,-0.3581,0.1354,-0.1551
-9.7324,-1.0965,-0.7063,-0.3445,0.1943,-0.1649
-9.7061,-1.0104,-0.9433,-0.3443,0.2276,-0.1721
-9.6869,-1.008,-1.1133,-0.3552,0.247,-0.1767
-9.651,-1.0511,-1.3719,-0.3672,0.2563,-0.1705
-9.6486,-1.0175,-1.6185,-0.3698,0.2427,-0.1689
-9.6199,-1.0487,-2.1165,-0.3805,0.199,-0.1633
-9.402,-1.2186,-1.9106,-0.389,0.1444,-0.1633
-9.2847,-1.2905,-1.4676,-0.4005,0.1231,-0.1599
-9.5648,-1.3096,-1.312,-0.3944,0.0834,-0.1524
-9.7109,-1.3815,-1.5945,-0.381,0.0184,-0.1474
-9.8665,-1.7119,-1.6712,-0.4381,-0.0629,-0.1476
-9.5648,-1.8435,-0.5842,-0.5081,-0.1143,-0.1551
-9.4332,-1.7909,-0.1628,-0.5127,-0.0592,-0.1532
-9.5074,-1.6041,0.0718,-0.4674,0.0181,-0.154
-9.5624,-1.5993,0.0096,-0.4279,0.0829,-0.1585
-9.5289,-1.5203,-0.2634,-0.3786,0.1372,-0.1561
-9.5026,-1.47,-0.5531,-0.3246,0.1895,-0.1572
-9.3446,-1.324,-1.1349,-0.2489,0.2113,-0.1823
-9.2919,-1.2354,-1.7957,-0.1532,0.2353,-0.2012
-9.3326,-1.2833,-2.1907,-0.0648,0.214,-0.1905
-9.2799,-1.3431,-2.3343,0.0051,0.1825,-0.1833
-9.232,-1.4724,-2.411,0.0501,0.1788,-0.1663
-9.3565,-1.6113,-2.6169,0.0802,0.1719,-0.1383
-9.426,-1.6592,-2.7438,0.0922,0.1378,-0.1156
-9.2249,-1.7286,-2.4924,0.0837,0.0994,-0.0919
-9.2751,-1.8316,-2.0973,0.0711,0.0951,-0.0765
-9.3422,-1.822,-1.4868,0.0442,0.1071,-0.0637
-9.6247,-1.8411,-1.1708,-0.0266,0.1604,-0.041
-10.0604,-1.81,-1.3072,-0.0557,0.1953,-0.0496
-10.0509,-1.9321,-1.0271,-0.1119,0.1772,-0.0085
-9.845,-1.8076,-0.577,-0.1455,0.2134,-0.0197
-10.0341,-1.6688,-0.2418,-0.1681,0.2649,-0.0264
-10.0054,-1.7047,0.1365,-0.1506,0.2076,-0.0048
-9.007,-1.6999,0.8284,-0.1242,0.1575,0.033
-8.1307,-1.6185,1.2354,-0.0927,0.2465,0.0613
-7.5369,-1.5323,1.0463,-0.0581,0.3331,0.0749
-7.2185,-1.4605,0.8308,-0.0192,0.4058,0.085
-7.4867,-1.5275,0.9218,0.0362,0.3643,0.0727
-7.6519,-1.5538,1.3288,0.033,0.2558,0.0317
-8.3294,-1.5083,1.4844,0.016,0.1892,-0.0128
-9.4739,-1.4892,1.4892,0.0024,0.1404,-0.0517
-10.1969,-1.652,1.1971,0.0064,0.1367,-0.0237
-10.7883,-1.6951,1.0367,0.0037,0.2174,-0.0509
-10.9391,-1.7382,1.2402,-0.0386,0.3427,-0.1407
-10.7188,-1.81,1.0223,-0.0693,0.4874,-0.2193
-10.41,-1.8603,0.5746,-0.0847,0.6241,-0.2305
-10.0365,-1.8459,-0.0096,-0.0941,0.7027,-0.2137
-9.4475,-1.8794,-0.6369,-0.1276,0.736,-0.1951
-8.8298,-1.8651,-0.9433,-0.1577,0.737,-0.1935
-8.5928,-1.8052,-1.2641,-0.1625,0.6997,-0.1825
-8.2911,-1.6879,-1.6376,-0.1506,0.5702,-0.1444
-8.0685,-1.6041,-1.8459,-0.1298,0.4205,-0.1178
-7.9799,-1.5227,-1.8627,-0.0933,0.288,-0.1122
-8.1187,-1.4269,-1.9585,-0.044,0.1665,-0.0991
-8.3845,-1.4437,-1.7717,-0.0107,0.0573,-0.0565
-8.6143,-1.4389,-1.6017,0.0005,-0.0344,-0.016
-8.9064,-1.4772,-1.3001,-0.0258,-0.0938,0.0101
-9.0333,-1.5443,-1.1109,-0.0725,-0.1239,0.0195
-8.9328,-1.4796,-0.7733,-0.114,-0.114,0.0189
-8.8753,-1.4389,-0.3903,-0.1247,-0.0037,0.0187
-8.9304,-1.4102,-0.1173,-0.1077,0.142,0.0131
-9.0525,-1.3886,0.0144,-0.0807,0.2646,0.0051
-9.1004,-1.3599,0.1317,-0.0594,0.36,0.0
-8.9471,-1.3743,-0.0407,-0.0568,0.437,0.0024
-8.8969,-1.4724,-0.1796,-0.0645,0.5292,0.0061
-8.8442,-1.5419,-0.3759,-0.0759,0.6118,0.0069
-8.691,-1.549,-0.5722,-0.0885,0.664,0.0013
-8.3318,-1.561,-0.9122,-0.0882,0.6933,-0.0011
-8.181,-1.5107,-1.221,-0.0653,0.6869,0.0061
-8.0469,-1.4988,-1.4796,-0.0293,0.6265,0.0099
-7.9895,-1.5155,-1.7047,0.0029,0.5279,0.0064
-7.932,-1.5036,-1.6065,0.0165,0.4034,-0.0003
-8.1187,-1.5778,-1.7262,0.0112,0.308,-0.0013
-8.2576,-1.5299,-1.7286,0.0008,0.1972,0.0069
-8.3749,-1.5036,-1.889,-0.0021,0.1364,0.0197
-8.4707,-1.4293,-1.8675,-0.0064,0.0754,0.0213
-8.7532,-1.3791,-1.8004,-0.0077,0.0504,0.0376
-8.7867,-1.3264,-1.5802,-0.0173,-0.0083,0.0485
-8.7484,-1.391,-1.3312,-0.0256,0.0059,0.0306
-8.9783,-1.3958,-1.1612,-0.0163,0.0581,0.0203
-9.1602,-1.4102,-1.1875,-0.024,0.097,0.0381
-9.1985,-1.5251,-1.257,-0.0469,0.1159,0.053
-9.1746,-1.5275,-1.4126,-0.0648,0.146,0.0501
-9.1387,-1.5179,-1.5012,-0.0719,0.1905,0.0413
-9.0405,-1.482,-1.4916,-0.064,0.2105,0.033
-8.9256,-1.4485,-1.5419,-0.0429,0.2403,0.0266
-8.8825,-1.4413,-1.5874,-0.0261,0.2441,0.0176
-8.5784,-1.4653,-1.6903,-0.0056,0.2342,0.0176
-8.4851,-1.4748,-1.6999,0.0171,0.2353,0.0117
-8.43,-1.5395,-1.7214,0.0304,0.2086,0.008
-8.4587,-1.5347,-1.7406,0.0376,0.1711,0.0096
-8.5114,-1.5036,-1.7262,0.041,0.1215,0.0115
-8.5066,-1.4988,-1.6568,0.0437,0.0695,0.0168
-8.5186,-1.5299,-1.6328,0.0474,0.0229,0.0216
-8.5569,-1.5323,-1.5802,0.0469,-0.0075,0.0232
-8.679,-1.549,-1.4916,0.0461,-0.0277,0.0237
-8.7915,-1.5874,-1.561,0.0477,-0.0437,0.028
-8.9064,-1.573,-1.7909,0.0461,-0.0674,0.0338
-8.983,-1.5467,-1.8052,0.0424,-0.0845,0.0333
-9.0477,-1.4916,-1.6376,0.0349,-0.0901,0.0293
-9.086,-1.5562,-1.6041,0.0397,-0.0829,0.0266
-9.1387,-1.5538,-1.5347,0.0504,-0.0605,0.0242
-9.2201,-1.6041,-1.5562,0.0576,-0.0408,0.0216
-9.2033,-1.6472,-1.6352,0.0597,-0.0165,0.0213
-9.1794,-1.6544,-1.4964,0.0578,0.0024,0.0232
-9.1722,-1.6161,-1.5227,0.0501,-0.0011,0.025
-9.1075,-1.5778,-1.5395,0.052,0.0112,0.0301
-9.2153,-1.5586,-1.5179,0.053,0.008,0.0253
-9.0812,-1.4868,-1.6137,0.0549,0.0067,0.0272
-9.1315,-1.4868,-1.5514,0.0621,0.0136,0.0261
-9.0692,-1.561,-1.5514,0.0621,-0.0061,0.0296
-8.9471,-1.561,-1.4365,0.0693,-0.0053,0.0301
-8.9376,-1.5514,-1.4222,0.0786,-0.0147,0.0328
-8.9064,-1.5778,-1.3958,0.0759,-0.037,0.0365
-8.8059,-1.6017,-1.3575,0.0709,-0.0514,0.0424
-8.7939,-1.6257,-1.3838,0.0655,-0.0573,0.0458
-8.849,-1.6281,-1.4317,0.0621,-0.0706,0.0434
-8.8849,-1.5778,-1.5036,0.0685,-0.0914,0.041
-8.9735,-1.5874,-1.4341,0.0741,-0.1156,0.037
-9.074,-1.5467,-1.5083,0.0805,-0.1191,0.0341
-9.1291,-1.5538,-1.4868,0.0887,-0.1103,0.0354
-9.0381,-1.5826,-1.415,0.0962,-0.0925,0.037
-9.0046,-1.5826,-1.2833,0.1018,-0.0669,0.0389
-9.0788,-1.5395,-1.1349,0.1029,-0.0602,0.032
-9.1147,-1.5227,-1.1109,0.0989,-0.0642,0.0298
-9.2033,-1.5802,-1.0391,0.0967,-0.0791,0.0322
-9.2392,-1.573,-1.0056,0.0898,-0.0941,0.0357
-9.1147,-1.6376,-0.9601,0.0789,-0.1023,0.0413
-9.0908,-1.6544,-0.7326,0.0674,-0.0935,0.0405
-9.0477,-1.7214,-0.3759,0.0682,-0.0786,0.0317
-9.1051,-1.664,-0.1389,0.0759,-0.0959,0.0253
-9.1051,-1.7549,-0.2993,0.0826,-0.1388,0.0256
-9.1506,-1.8292,-0.5267,0.0762,-0.1756,0.02
-9.2919,-1.8603,-0.6105,0.0714,-0.2001,0.0077
-9.3613,-1.7813,-0.6895,0.0757,-0.2417,0.0016
-9.4978,-1.7142,-0.747,0.0871,-0.3,-0.0045
-9.3182,-1.6735,-0.6991,0.0935,-0.3509,-0.0067
-9.4882,-1.743,-0.7135,0.1108,-0.3605,-0.0096
-9.7133,-1.7286,-0.5004,0.121,-0.4663,-0.0056
-9.3948,-1.7837,-0.1006,0.1207,-0.587,0.0027
-9.1291,-1.8723,0.3328,0.1154,-0.599,-0.0059
-9.3182,-1.8387,0.2442,0.1383,-0.6219,-0.0512
-9.2153,-1.8124,0.3208,0.1727,-0.672,-0.1167
-9.3087,-2.1165,0.34,0.1276,-0.6923,-0.1263
-9.2775,-2.3032,0.0359,0.0256,-0.7173,-0.0845
-9.3565,-2.5331,-0.1389,-0.0504,-0.6225,-0.0693
-9.809,-2.5043,-0.2586,-0.0706,-0.6035,-0.105
-9.6917,-2.3056,-0.3759,-0.0394,-0.6222,-0.149
-9.7731,-2.375,-0.261,-0.0216,-0.5958,-0.1236
-9.8402,-2.5283,-0.5531,0.0234,-0.5774,-0.085
-9.8162,-2.5355,-0.5124,0.0901,-0.574,-0.0807
-9.1219,-2.6863,-0.091,0.0509,-0.5135,-0.1236
-8.8155,-2.7054,-0.3208,-0.06,-0.3392,-0.1402
-8.7819,-2.4612,-1.5347,-0.1212,-0.2062,-0.1223
-8.7676,-2.2529,-2.4325,-0.0799,-0.1903,-0.0765
-8.8322,-2.1284,-3.1795,0.053,-0.2337,-0.0453
-8.6718,-1.822,-3.8235,0.2284,-0.2785,-0.0293
-8.8562,-1.6592,-4.6567,0.4002,-0.3549,-0.0043
-8.521,-1.6903,-4.1683,0.5191,-0.5534,0.0301
-7.6998,-1.6113,-3.5386,0.5684,-0.6094,0.0485
-7.9559,-1.2594,-3.0574,0.5873,-0.5529,0.0429
-8.2169,-0.9026,-3.6919,0.6203,-0.5089,0.0642
-9.2751,-1.0175,-3.7804,0.6328,-0.4415,0.1364
-9.3087,-1.0295,-3.2777,0.6179,-0.4186,0.1844
-9.1435,-0.8068,-2.8443,0.6563,-0.2411,0.1852
-8.3438,-0.4453,-2.5235,0.7125,-0.0967,0.1969
-7.8673,-0.3567,-2.3176,0.7338,-0.0101,0.2273
-7.6734,-0.3184,-2.3032,0.7735,0.0386,0.2691
-8.0278,-0.4812,-2.1691,0.8039,0.0719,0.3288
-8.5425,-0.7135,-1.573,0.8132,0.133,0.3728
-8.7221,-0.9098,-1.1923,0.8327,0.2422,0.4098
-8.8753,-1.0918,-0.6057,0.8423,0.3757,0.4487
-8.4036,-1.2977,-0.0718,0.8913,0.4149,0.4628
-8.3366,-1.5538,0.1796,0.8641,0.445,0.4786
-8.6503,-1.6137,-0.1077,0.7834,0.408,0.4559
-8.1283,-1.4581,-0.4429,0.7474,0.2571,0.4098
-7.5537,-1.1396,-0.3519,0.708,0.1346,0.4093
-7.8434,-0.8859,-0.9649,0.7107,0.0618,0.4005
-8.6526,-0.565,-1.1899,0.732,0.0179,0.3954
-8.7939,-0.4621,-1.2689,0.7538,0.025,0.4
-8.5808,-0.4956,-1.075,0.7677,0.0661,0.4
-8.3797,-0.4405,-0.8021,0.7384,0.121,0.4306
-8.5736,-0.668,-0.5052,0.6853,0.2001,0.478
-8.758,-0.8523,-0.146,0.6121,0.3134,0.5161
-9.2129,-1.075,0.5148,0.5223,0.4626,0.5497
-9.7061,-1.2474,0.4764,0.417,0.55,0.5756
-10.0461,-1.1444,0.6057,0.2995,0.5684,0.5684
-10.7164,-1.0271,0.5291,0.1937,0.5175,0.5319
-10.908,-0.9553,0.3496,0.1378,0.376,0.4703
-10.8697,-0.9888,0.2777,0.089,0.1482,0.3816
-11.1211,-0.9433,0.2442,0.0645,-0.1268,0.2769
-11.3389,-0.9553,0.2562,0.0674,-0.3773,0.1751
-11.2647,-0.9673,0.3591,0.0717,-0.5641,0.0815
-10.7883,-1.087,0.5507,0.0773,-0.7285,0.0067
-9.8234,-1.1516,0.7278,0.0629,-0.8956,-0.0472
-9.2608,-1.1372,0.9601,0.048,-0.9859,-0.0845
-9.1818,-1.0606,0.9625,0.0474,-0.9348,-0.0909
-8.904,-0.9673,0.7997,0.052,-0.8279,-0.0759
-8.2289,-0.9481,0.7302,0.0392,-0.656,-0.049
-7.8195,-0.8523,0.498,0.0141,-0.4719,-0.0109
-7.8482,-0.644,0.2921,-0.0021,-0.2721,0.0338
-8.0541,-0.5459,0.1437,-0.0157,-0.056,0.0727
-8.2049,-0.5746,0.146,-0.0298,0.1122,0.0959
-8.3127,-0.6847,0.1413,-0.0626,0.2046,0.1045
-8.6119,-0.6991,0.1341,-0.0999,0.2595,0.0935
-9.1578,-0.7781,0.2586,-0.1394,0.3022,0.0717
-9.5122,-0.8332,0.4142,-0.1777,0.3488,0.0429
-9.9072,-0.9337,0.5459,-0.21,0.3635,0.0037
-10.2544,-0.9864,0.6943,-0.2507,0.3637,-0.0429
-10.3525,-0.9912,0.6632,-0.2926,0.3272,-0.0925
-10.2352,-1.0223,0.4525,-0.3309,0.2806,-0.145
-9.8162,-1.0463,0.2825,-0.3512,0.2182,-0.1825
-9.4858,-1.0295,0.1891,-0.3773,0.1452,-0.2137
-9.2871,-1.0319,-0.0431,-0.3978,0.0512,-0.2342
-9.0094,-1.0391,-0.2825,-0.4096,-0.0458,-0.2329
-8.4707,-0.9984,-0.3855,-0.4098,-0.1058,-0.2185
-8.1331,-0.996,-0.4693,-0.4024,-0.1684,-0.1964
-8.0086,-1.0199,-0.5459,-0.3978,-0.2142,-0.1687
-8.0038,-1.0056,-0.7422,-0.3938,-0.2422,-0.15
-8.1834,-0.9194,-0.8284,-0.3861,-0.2481,-0.1415
-8.248,-0.8978,-0.9792,-0.3754,-0.2587,-0.1295
-8.3127,-0.917,-1.0487,-0.3627,-0.2638,-0.1226
-8.5545,-0.9433,-1.1564,-0.3573,-0.2635,-0.1116
-8.7891,-0.972,-1.1037,-0.3501,-0.2603,-0.0965
-9.0237,-0.9457,-1.0965,-0.3453,-0.2388,-0.0887
-9.2368,-0.917,-1.0247,-0.3461,-0.206,-0.089
-9.4212,-0.7542,-1.1516,-0.3448,-0.1639,-0.1005
-9.7013,-0.7446,-1.1779,-0.3424,-0.1452,-0.1135
-10.0197,-0.7638,-1.2905,-0.3373,-0.1447,-0.1279
-10.1227,-0.8667,-1.3144,-0.352,-0.1404,-0.15
-10.2376,-1.0056,-1.1875,-0.3706,-0.1458,-0.1748
-10.2831,-1.0774,-1.166,-0.3952,-0.1383,-0.2006
-10.2544,-1.1492,-1.2186,-0.4109,-0.1426,-0.2233
-10.173,-1.2809,-1.5347,-0.4301,-0.1492,-0.2513
-9.809,-1.47,-1.4365,-0.4852,-0.2222,-0.2731
-9.0764,-1.6089,-1.008,-0.5353,-0.2718,-0.2886
-8.7293,-1.5586,-0.8715,-0.5417,-0.2952,-0.2806
-8.7412,-1.47,-1.0894,-0.5183,-0.3216,-0.2569
-8.9998,-1.5275,-1.4317,-0.5071,-0.3627,-0.2401
-9.0118,-1.6999,-1.2186,-0.5249,-0.4008,-0.235
-8.9567,-1.6807,-0.8619,-0.506,-0.3421,-0.2294
-9.0716,-1.585,-0.7566,-0.4325,-0.2324,-0.2196
-9.153,-1.4509,-0.7015,-0.3467,-0.1061,-0.2092
-9.3182,-1.4485,-0.7542,-0.279,0.0179,-0.1958
-9.3589,-1.4605,-0.8212,-0.2268,0.1348,-0.1868
-9.4786,-1.47,-1.0223,-0.1655,0.2502,-0.1788
-9.4715,-1.4054,-1.1971,-0.1242,0.3397,-0.1767
-9.4643,-1.3575,-1.4557,-0.0861,0.4058,-0.1868
-9.3877,-1.336,-1.5754,-0.0464,0.4223,-0.1964
-9.3589,-1.2905,-1.6951,-0.0232,0.388,-0.1844
-9.177,-1.312,-1.6951,-0.0139,0.34,-0.1719
-8.8825,-1.2905,-1.8747,-0.0093,0.3038,-0.1628
-8.8107,-1.3096,-2.138,-0.0024,0.2494,-0.1386
-8.7077,-1.3815,-2.3583,0.0075,0.1455,-0.0967
-8.5449,-1.4988,-2.3032,-0.0099,0.0032,-0.0624
-8.2169,-1.7071,-1.9656,-0.0698,-0.1172,-0.0424
-8.157,-1.7597,-1.8196,-0.0853,-0.2084,-0.0807
-8.1355,-1.585,-1.7909,-0.0693,-0.3456,-0.0552
-8.3534,-1.5778,-1.5251,-0.0706,-0.5015,-0.0064
-8.4683,-1.6999,-1.0534,-0.1082,-0.672,0.0152
-8.2049,-1.7765,-0.2753,-0.1396,-0.7461,0.0445
-8.1499,-1.7693,0.3448,-0.1508,-0.6488,0.0783
-8.4467,-1.7573,0.6584,-0.1327,-0.4818,0.089
-8.9759,-1.7071,0.9481,-0.0517,-0.3315,0.0506
-9.1698,-1.6209,1.3886,0.004,-0.1791,0.0594
-9.663,-1.5874,1.5921,0.0325,-0.0099,0.0584
-10.0054,-1.5443,1.3024,0.0197,0.1569,0.0197
-10.1754,-1.6616,0.8068,-0.02,0.3464,-0.0056
-10.2927,-1.7717,0.656,-0.0352,0.5316,-0.0096
-10.2496,-1.8459,0.4764,-0.037,0.6723,-0.0234
-10.0102,-1.98,0.2634,-0.0171,0.7815,-0.0133
-9.4044,-1.8962,0.0718,0.0067,0.8775,-0.0051
-9.0285,-1.9656,0.0599,0.0256,0.9321,0.0155
-8.7891,-1.8292,-0.2346,0.0125,0.9177,0.016
-8.6263,-1.8435,-0.5291,-0.0453,0.8423,0.0035
-8.4803,-1.822,-0.5124,-0.1199,0.7083,-0.0019
-8.43,-1.6927,-0.3591,-0.1791,0.5582,-0.0045
-8.4611,-1.585,-0.1221,-0.1876,0.4277,-0.0035
-8.6455,-1.5778,-0.0407,-0.162,0.3166,-0.0013
-8.8322,-1.5083,-0.1293,-0.1188,0.1953,0.0021
-9.0022,-1.3719,-0.2849,-0.1188,0.0957,0.0434
-9.1051,-1.4269,-0.1269,-0.1234,0.0557,0.0632
-9.1051,-1.3886,-0.067,-0.113,0.0541,0.0626
-9.1028,-1.4844,-0.0311,-0.1023,0.0938,0.0637
-9.0668,-1.5634,-0.2155,-0.0933,0.1495,0.061
-8.8609,-1.5754,-0.4836,-0.0871,0.1951,0.0749
-8.6359,-1.6065,-0.5842,-0.0895,0.2265,0.0861
-8.5521,-1.6592,-0.6752,-0.0943,0.2633,0.0834
-8.7053,-1.6113,-0.7925,-0.0906,0.279,0.0682
-8.7532,-1.5897,-1.0582,-0.0869,0.2619,0.064
-8.7604,-1.5371,-1.1444,-0.0695,0.2278,0.0597
-8.679,-1.4246,-1.1612,-0.0333,0.2102,0.0301
-8.7029,-1.415,-1.3408,-0.0088,0.1847,0.0136
-8.6622,-1.4509,-1.3862,0.0008,0.1511,0.0131
-8.7508,-1.4317,-1.4533,0.0011,0.1194,0.0093
-8.8585,-1.4485,-1.6209,-0.0112,0.077,0.0035
-8.916,-1.4054,-1.7238,-0.0253,0.0421,0.0029
-9.0764,-1.3695,-1.6328,-0.0418,0.0384,-0.0011
-9.244,-1.3336,-1.5706,-0.0592,0.0416,-0.0075
-9.3637,-1.3144,-1.4246,-0.0695,0.0594,-0.004
-9.4044,-1.2833,-1.3886,-0.0741,0.0839,0.0069
-9.5289,-1.2737,-1.2929,-0.0855,0.1244,0.0232
-9.5361,-1.257,-1.2881,-0.0919,0.1689,0.0301
-9.4475,-1.3216,-1.3216,-0.0951,0.2172,0.0357
-9.4619,-1.3503,-1.1133,-0.0991,0.2753,0.0426
-9.4212,-1.3288,-1.0822,-0.1108,0.3453,0.0378
-9.4308,-1.2809,-1.2067,-0.113,0.3826,0.0408
-9.1459,-1.2833,-1.2091,-0.1103,0.3912,0.0469
-8.9256,-1.2833,-1.403,-0.093,0.4167,0.0485
-8.9328,-1.3599,-1.4365,-0.0821,0.405,0.0448
-8.6718,-1.3671,-1.3934,-0.0693,0.356,0.0346
-8.7484,-1.2977,-1.4222,-0.0461,0.3118,0.0152
-8.7891,-1.2881,-1.4269,-0.0394,0.2372,0.0043
-8.7532,-1.3384,-1.4461,-0.0296,0.1583,0.004
-8.7436,-1.4054,-1.403,-0.0123,0.0855,-0.0032
-8.825,-1.4054,-1.4293,-0.0011,0.0448,-0.0117
-9.0381,-1.403,-1.4317,0.0077,-0.0056,-0.0112
-9.1363,-1.4102,-1.3695,0.0075,-0.0429,-0.004
-9.2847,-1.4198,-1.5682,-0.0008,-0.0522,-0.0008
-9.4571,-1.415,-1.4868,-0.0045,-0.0616,-0.0024
-9.3518,-1.4293,-1.5203,-0.0003,-0.0434,-0.0051
-9.5241,-1.4246,-1.5155,0.0104,0.0035,-0.0048
-9.4786,-1.482,-1.5897,0.0226,0.0184,0.0077
-9.3901,-1.482,-1.6185,0.0301,0.0621,0.0136
-9.3661,-1.5083,-1.7645,0.0242,0.0682,0.0141
-9.1674,-1.4413,-1.6927,0.0248,0.0594,0.0139
-9.0022,-1.4174,-1.6328,0.0293,0.0557,0.0088
-8.9112,-1.4174,-1.6807,0.0357,0.0349,0.0061
-8.8202,-1.4772,-1.7789,0.0538,0.0195,0.0048
-8.7987,-1.506,-1.834,0.0671,-0.0093,0.0061
-8.8298,-1.4988,-1.7358,0.0706,-0.0453,0.0053
-8.8681,-1.4916,-1.7238,0.0722,-0.0743,0.0003
-8.9016,-1.4078,-1.7047,0.0807,-0.0914,0.0032
-8.9711,-1.3384,-1.5179,0.0927,-0.1005,0.0029
-9.0621,-1.3455,-1.3791,0.1015,-0.0999,0.0
-9.2344,-1.3527,-1.3527,0.1085,-0.0957,-0.0019
-9.3182,-1.3599,-1.3982,0.1106,-0.0973,0.0011
-9.3278,-1.3886,-1.3647,0.1042,-0.0978,0.0053
-9.2656,-1.3695,-1.2665,0.093,-0.0767,0.0056
-9.3134,-1.3431,-1.0439,0.0903,-0.0474,0.0008
