ax,ay,az,gx,gy,gz
0.407,-1.9178,-9.7468,-0.0008,3.6663,-0.1412
-0.0886,-1.6089,-9.6103,-0.0536,3.5362,-0.105
-0.7614,-1.3336,-9.7516,-0.1247,3.4576,-0.0333
-0.9936,-1.4198,-8.9807,-0.1583,3.4987,-0.0301
-0.1221,-1.6017,-8.023,-0.2017,3.5623,-0.0445
1.4533,-1.6352,-7.5776,-0.308,3.524,-0.0917
2.5905,-1.731,-7.7788,-0.4314,3.4174,-0.1372
2.7821,-1.5395,-7.9679,-0.4956,3.1733,-0.1455
2.5762,-1.2641,-8.1666,-0.5028,2.9007,-0.0781
2.6264,-1.1325,-8.2361,-0.4786,2.7161,-0.0309
2.806,-0.8691,-8.3917,-0.4668,2.6076,-0.0072
3.0215,-0.6728,-8.4228,-0.5095,2.5226,-0.0384
3.4405,-0.6297,-8.8442,-0.5425,2.3635,-0.049
4.039,-0.5411,-9.1387,-0.5556,2.1735,-0.0128
4.47,-0.4717,-9.4858,-0.5364,1.9612,0.0104
4.7669,-0.3065,-9.8569,-0.4868,1.7243,0.0189
4.865,-0.1724,-10.0006,-0.4229,1.4714,0.0362
4.6567,0.0287,-10.2065,-0.3656,1.2148,0.0376
4.4556,-0.0072,-10.3932,-0.3296,0.9971,0.0741
4.3886,0.1748,-10.3908,-0.2683,0.7424,0.0666
4.312,0.079,-10.3501,-0.1966,0.5558,0.0687
4.118,0.0622,-10.4315,-0.1484,0.4013,0.0805
4.0342,0.0407,-10.3765,-0.1053,0.1823,0.0813
3.9648,-0.0263,-10.2951,-0.0991,-0.0131,0.0826
3.8379,-0.0263,-10.2352,-0.0882,-0.1935,0.0621
3.565,0.0287,-10.0221,-0.0653,-0.3536,0.0504
3.3495,-0.1365,-9.9431,-0.0437,-0.4855,0.0392
3.1963,-0.2418,-9.8617,-0.0189,-0.5446,0.0248
3.1053,-0.2897,-9.845,-0.0003,-0.5391,0.0109
2.9042,-0.3974,-9.9311,0.0184,-0.4698,0.0085
2.7174,-0.3543,-10.0269,0.0208,-0.4026,0.0101
2.8156,-0.3256,-10.0102,0.0056,-0.3392,-0.0059
2.8683,-0.34,-10.0102,0.0091,-0.2774,-0.0309
2.8778,-0.328,-10.0676,0.0258,-0.2454,-0.0381
2.9568,-0.3567,-10.0293,0.0434,-0.2388,-0.0232
2.806,-0.3639,-10.003,0.057,-0.2326,-0.0413
2.8946,-0.4405,-9.9814,0.0637,-0.2204,-0.0469
2.8563,-0.4429,-10.0149,0.0554,-0.2006,-0.029
2.7701,-0.4597,-9.9503,0.0405,-0.1966,-0.0184
2.7198,-0.5076,-10.003,0.032,-0.235,-0.008
2.9401,-0.5866,-9.9766,0.0195,-0.2731,-0.004
3.0813,-0.6416,-9.8497,0.0203,-0.3072,-0.0048
3.1412,-0.6823,-9.9647,0.0189,-0.3365,-0.0104
3.122,-0.6728,-10.0054,0.0123,-0.4018,-0.0024
2.9544,-0.7207,-10.058,0.0011,-0.4615,0.0155
2.8611,-0.723,-10.0437,-0.0115,-0.5017,0.0125
2.7078,-0.7063,-10.0916,-0.0293,-0.5087,0.0013
2.5762,-0.7063,-10.2663,-0.0458,-0.4964,-0.004
2.4756,-0.6871,-10.3046,-0.0552,-0.4684,-0.0029
2.411,-0.6584,-10.3741,-0.0642,-0.4437,-0.0064
2.4181,-0.5626,-10.5345,-0.0719,-0.4362,-0.0125
2.4804,-0.4717,-10.4722,-0.0778,-0.4375,-0.0205
2.5929,-0.4501,-10.3621,-0.0637,-0.4535,-0.0242
2.7222,-0.4573,-10.4794,-0.0402,-0.47,-0.0234
2.7126,-0.5267,-10.4746,-0.0171,-0.5004,-0.0224
2.7078,-0.589,-10.3813,-0.0037,-0.5588,-0.0197
2.7629,-0.5866,-10.1969,-0.0061,-0.6243,-0.0069
2.8276,-0.6249,-10.137,-0.0016,-0.6912,-0.0083
2.9616,-0.5315,-10.2376,-0.0133,-0.7655,-0.008
2.7629,-0.5195,-10.1993,-0.0309,-0.8593,0.0045
2.6456,-0.5626,-10.1945,-0.0408,-0.9734,0.016
2.478,-0.4884,-10.2304,-0.0285,-1.0666,0.024
2.2146,-0.4669,-10.3118,-0.0258,-1.1551,0.0197
1.913,-0.4214,-10.4291,-0.0256,-1.222,0.012
1.64,-0.4214,-10.5752,-0.029,-1.2569,0.0069
1.3934,-0.3807,-10.6087,-0.0304,-1.2756,0.0072
1.3743,-0.3615,-10.7236,-0.0101,-1.262,0.0029
1.3671,-0.3543,-10.8697,0.0147,-1.2143,-0.0069
1.1947,-0.3759,-10.896,0.0416,-1.1349,-0.0069
1.0798,-0.4381,-10.9128,0.0887,-1.0392,-0.012
0.9266,-0.4549,-10.9511,0.1212,-0.9361,-0.0141
1.0175,-0.4597,-10.8433,0.1351,-0.8298,-0.0133
1.2091,-0.4764,-10.9032,0.1436,-0.7045,-0.0136
1.3072,-0.5291,-10.8505,0.1506,-0.5844,-0.0272
1.3934,-0.6225,-10.9415,0.1641,-0.4895,-0.029
1.5706,-0.589,-10.8338,0.1777,-0.4061,-0.0093
1.6281,-0.5626,-10.738,0.1945,-0.3571,-0.0011
1.6281,-0.5195,-10.5369,0.206,-0.3757,-0.0112
1.7358,-0.577,-10.3525,0.2148,-0.4434,-0.0322
1.8124,-0.6225,-10.3573,0.2233,-0.5388,-0.064
1.7645,-0.747,-10.1634,0.2188,-0.6931,-0.0847
1.6783,-0.7901,-10.0437,0.223,-0.8588,-0.1119
1.6352,-0.8045,-9.8713,0.2086,-1.0134,-0.1236
1.4581,-0.759,-9.9216,0.1998,-1.1421,-0.1306
1.3072,-0.7925,-10.0126,0.1772,-1.2484,-0.1375
1.1468,-0.8475,-10.0413,0.154,-1.3315,-0.1548
1.1325,-0.9601,-9.9383,0.1314,-1.3824,-0.1572
1.0319,-0.8021,-9.8521,0.1204,-1.3686,-0.1511
0.759,-0.644,-9.7899,0.0799,-1.3446,-0.1471
0.4453,-0.6345,-9.8665,0.0418,-1.2665,-0.1561
0.0,-0.5914,-9.8306,0.0368,-1.1495,-0.1564
-0.3089,-0.6225,-9.9742,0.0858,-1.0024,-0.162
-0.7614,-0.5698,-10.1035,0.1434,-0.8066,-0.1455
-0.644,-0.5435,-9.8833,0.1695,-0.5633,-0.1303
-0.5195,-0.6105,-9.7516,0.1924,-0.2934,-0.1247
-0.5076,-0.6871,-9.8881,0.2182,-0.0594,-0.1228
-0.2059,-0.6823,-10.0341,0.2153,0.1188,-0.1239
0.1915,-0.7638,-10.1466,0.2009,0.2523,-0.1346
0.5267,-0.7757,-10.0149,0.1823,0.3238,-0.1447
0.814,-0.8116,-9.9048,0.1535,0.3312,-0.1591
1.0726,-0.8667,-10.0341,0.1346,0.2926,-0.1684
1.3072,-0.9098,-10.1347,0.1202,0.2233,-0.1884
1.4796,-0.9888,-10.343,0.117,0.1127,-0.1974
1.5682,-0.9936,-10.2448,0.1204,-0.0061,-0.1903
1.6807,-1.0511,-10.082,0.1234,-0.122,-0.1799
1.5802,-0.9385,-10.1347,0.1199,-0.2465,-0.1769
1.3695,-0.838,-10.2256,0.0989,-0.3712,-0.1625
1.2091,-0.8619,-10.3453,0.0938,-0.4258,-0.1791
0.9457,-0.8404,-10.8721,0.1015,-0.5636,-0.1823
0.735,-0.9266,-10.7667,0.0941,-0.663,-0.1735
0.814,-0.8092,-10.568,0.1356,-0.7722,-0.1985
1.0343,-0.7925,-10.2185,0.1612,-0.7743,-0.1849
0.8308,-0.7422,-10.3477,0.1791,-0.7464,-0.1556
0.7781,-0.7566,-10.4842,0.2086,-0.7448,-0.1514
0.4357,-0.7901,-10.6015,0.2419,-0.7314,-0.1583
0.4022,-0.8859,-10.4794,0.2894,-0.7253,-0.1705
0.2059,-0.7853,-10.6159,0.3214,-0.6763,-0.1545
-0.0503,-0.8619,-10.5967,0.3171,-0.6328,-0.1242
-0.091,-0.9266,-10.422,0.2872,-0.5891,-0.1223
0.0958,-1.0343,-10.3884,0.2518,-0.5305,-0.1439
0.1532,-1.0774,-10.4914,0.2334,-0.4748,-0.1556
0.1867,-1.1612,-10.5608,0.2201,-0.4199,-0.1623
0.1437,-1.2689,-10.6159,0.2185,-0.3469,-0.1716
0.1317,-1.3312,-10.4627,0.2369,-0.2848,-0.1767
0.6704,-1.3527,-10.1706,0.2894,-0.2204,-0.1617
0.0192,-0.9481,-10.8433,0.2766,-0.1362,-0.0986
0.182,-0.9122,-10.6494,0.1913,-0.2126,-0.081
0.3831,-1.075,-10.3884,0.1218,-0.2702,-0.1394
0.5171,-1.1588,-10.319,0.0882,-0.3035,-0.2073
0.4094,-1.2282,-10.5153,0.0703,-0.3373,-0.2113
0.5698,-1.1588,-10.6805,0.0469,-0.4077,-0.2033
0.7207,-1.2163,-10.5105,0.0405,-0.4663,-0.1679
0.6656,-1.1325,-10.5776,0.0522,-0.5644,-0.154
0.6871,-1.0822,-10.7021,0.0634,-0.7168,-0.145
0.8188,-1.075,-10.6662,0.0786,-0.8407,-0.1362
0.8978,-1.0367,-10.4866,0.1183,-0.8769,-0.125
0.7685,-0.9577,-10.3884,0.1529,-0.9054,-0.1047
0.5076,-0.9433,-10.3142,0.1801,-0.9854,-0.0991
0.2921,-0.9337,-10.386,0.2049,-1.0786,-0.1148
0.146,-1.0439,-10.3717,0.218,-1.157,-0.1292
0.0886,-1.063,-10.3956,0.2254,-1.2015,-0.1226
0.2658,-1.2163,-10.2951,0.2446,-1.2657,-0.1026
0.4693,-1.4222,-10.2927,0.2809,-1.3363,-0.081
0.4956,-1.5371,-10.1586,0.3062,-1.4256,-0.0632
0.4238,-1.5012,-10.343,0.3118,-1.5601,-0.0285
0.2729,-1.4676,-10.4866,0.2521,-1.7427,-0.0218
0.091,-1.5658,-10.6781,0.1849,-1.974,-0.0426
0.3639,-1.5802,-10.6781,0.1498,-2.2002,-0.0501
0.7159,-1.47,-10.6303,0.1287,-2.3398,-0.0192
0.7135,-1.324,-10.738,0.0946,-2.4882,0.0274
0.498,-1.3264,-10.4818,0.0879,-2.6913,0.0397
0.2466,-1.3216,-10.1945,0.0922,-2.9167,0.0626
-0.0503,-1.1564,-10.2903,0.1138,-3.1845,0.0629
-0.3065,-1.1444,-10.3813,0.1183,-3.4336,0.0703
-0.5746,-1.2402,-10.4555,0.1167,-3.6625,0.1053
-0.4046,-1.2857,-10.2424,0.146,-3.8208,0.1226
-0.7805,-1.1229,-10.0844,0.1935,-3.8983,0.1215
-0.9098,-1.0774,-9.7707,0.2113,-3.9871,0.1143
-1.6688,-1.2977,-9.5984,0.2417,-4.0742,0.1204
-2.1332,-1.2977,-9.3661,0.2942,-4.2226,0.1218
-2.0542,-1.3695,-9.2464,0.3184,-4.3497,0.1351
-2.1955,-1.47,-9.3637,0.3373,-4.386,0.1522
-2.4541,-1.4772,-9.3996,0.3571,-4.4406,0.1375
-2.6671,-1.5443,-9.2464,0.372,-4.5632,0.1124
-2.8778,-1.5706,-9.0261,0.3717,-4.7665,0.0653
-2.7725,-1.6257,-8.9974,0.3704,-4.986,0.0589
-2.9377,-1.6161,-9.0644,0.3392,-5.1489,0.0592
-3.0789,-1.5562,-9.0884,0.32,-5.2813,0.0418
-3.4764,-1.2689,-8.9232,0.2883,-5.3807,0.04
-3.7757,-1.1349,-8.5688,0.2446,-5.4409,0.0504
-4.2569,-1.0319,-8.248,0.2286,-5.4452,0.053
-4.9919,-1.0702,-8.0302,0.2358,-5.3945,0.057
-5.4516,-1.1756,-7.8721,0.2617,-5.3588,0.0357
-5.5593,-1.1803,-7.7237,0.3142,-5.2496,0.0099
-5.9568,-1.2258,-7.4555,0.3627,-5.0663,-0.0234
-6.2513,-1.4102,-7.1371,0.4154,-4.9021,-0.0104
-6.5793,-1.5371,-6.8761,0.4919,-4.7628,-0.0469
-6.5769,-1.7071,-6.7876,0.5364,-4.6983,-0.0655
-6.2249,-1.731,-6.9001,0.5425,-4.6423,-0.0634
-5.6336,-1.664,-6.766,0.4922,-4.5312,-0.0626
-5.6048,-1.7909,-6.7493,0.4096,-4.4118,-0.0845
-5.794,-1.652,-6.4332,0.3405,-4.3503,-0.0991
-6.5745,-1.5634,-5.9113,0.2665,-4.4182,-0.1231
-6.8953,-1.3408,-5.679,0.1996,-4.5773,-0.1561
-6.9336,-1.1923,-5.6886,0.1436,-4.5935,-0.1828
-7.5705,-1.3096,-5.7365,0.1511,-4.4696,-0.1759
-7.9392,-1.5083,-5.4444,0.2148,-4.3966,-0.1495
-8.09,-1.2594,-5.1499,0.271,-4.2733,-0.1351
-8.0948,-1.482,-4.6974,0.3389,-4.1254,-0.1719
-8.0876,-1.4198,-4.4987,0.3965,-3.9714,-0.1247
-8.2313,-1.5467,-4.6136,0.4247,-3.8562,-0.1468
-8.1475,-1.6233,-4.5274,0.4,-3.7195,-0.1204
-8.6407,-1.7214,-4.391,0.3643,-3.6337,-0.1479
-8.4467,-1.743,-4.2377,0.2987,-3.6186,-0.1495
-8.1666,-1.834,-3.9193,0.2611,-3.4995,-0.1335
-8.5856,-1.7023,-3.9648,0.1929,-3.423,-0.0975
-8.2815,-1.8124,-3.7589,0.1252,-3.3585,-0.1447
-8.1786,-1.7837,-3.6081,0.1031,-3.2767,-0.1601
-8.521,-1.8962,-3.395,0.1202,-3.2122,-0.1471
-8.5066,-1.8364,-3.3662,0.1439,-3.1376,-0.109
-8.5329,-1.8244,-3.4189,0.1514,-2.986,-0.093
-8.9232,-1.7789,-3.4285,0.1428,-2.7704,-0.0951
-9.4308,-1.8316,-3.2872,0.137,-2.5921,-0.1404
-9.0429,-2.0997,-3.2441,0.0951,-2.3609,-0.0701
-9.426,-2.1189,-3.3662,0.105,-2.0379,-0.0218
-9.6271,-2.0686,-3.1556,0.1239,-1.768,-0.0594
-9.5313,-1.9585,-3.0358,0.1228,-1.4975,-0.0586
-9.4691,-1.8818,-3.0358,0.1207,-1.1964,-0.0328
-9.4475,-1.8651,-3.0335,0.1388,-0.8916,-0.0218
-9.2632,-1.9225,-2.9688,0.1668,-0.6283,-0.02
-9.0764,-1.8723,-2.8228,0.1988,-0.4042,0.0051
-8.8897,-1.834,-2.5833,0.2294,-0.2126,0.0304
-8.9926,-1.7909,-2.4684,0.2451,-0.0661,0.0514
-8.9328,-1.8196,-2.5833,0.234,0.0429,0.0711
-8.8083,-1.889,-2.557,0.199,0.1378,0.089
-8.7005,-1.9896,-2.4684,0.1529,0.1727,0.0967
-8.4156,-1.9273,-2.3703,0.1042,0.1623,0.0941
-8.3222,-1.8364,-2.3918,0.0309,0.1327,0.0882
-8.2696,-1.8052,-2.4732,-0.0581,0.0637,0.0847
-8.1235,-1.7957,-2.3727,-0.113,0.0099,0.1053
-8.0349,-1.7071,-2.4852,-0.1649,-0.0605,0.101
-8.3294,-1.561,-2.4876,-0.1226,-0.1039,0.1319
-8.3797,-1.5251,-2.5857,-0.0634,-0.1924,0.1223
-8.4898,-1.4748,-2.5163,0.0021,-0.2268,0.1045
-8.8035,-1.5107,-2.4062,0.0565,-0.2473,0.0933
-9.0764,-1.6041,-2.5307,0.0882,-0.2409,0.0831
-9.2632,-1.731,-2.6384,0.0938,-0.1849,0.0719
-9.4906,-1.7957,-2.6983,0.0842,-0.0901,0.0605
-9.4451,-1.8675,-2.7749,0.073,-0.0152,0.0466
-9.098,-1.9441,-2.9808,0.0661,0.0807,0.0472
-8.9423,-1.9441,-3.0718,0.0663,0.1732,0.0464
-8.9399,-1.8411,-2.8419,0.061,0.222,0.0357
-9.0166,-1.7837,-2.6384,0.0504,0.2374,0.0221
-9.0094,-1.8148,-2.5666,0.0405,0.2441,0.016
-8.837,-1.8794,-2.6073,0.0344,0.2617,0.0187
-8.7604,-1.834,-2.6456,0.0277,0.2651,0.0171
-8.6263,-1.8507,-2.6384,0.012,0.2364,0.0213
-8.6455,-1.7765,-2.6671,-0.0147,0.1831,0.0205
-8.6814,-1.7957,-2.6624,-0.0301,0.1244,0.0229
-8.7412,-1.7789,-2.6647,-0.0282,0.0783,0.0226
-8.904,-1.7238,-2.648,-0.0179,0.0554,0.0213
-8.9687,-1.8124,-2.7054,-0.0035,0.053,0.0216
-8.9998,-1.889,-2.7773,0.0016,0.0717,0.024
-9.0357,-1.8866,-2.8874,0.0037,0.1069,0.0229
-9.0597,-1.8579,-2.8467,0.0003,0.1529,0.0176
-9.1339,-1.8292,-2.873,0.0011,0.211,0.0091
-9.2273,-1.8148,-2.7605,0.012,0.2678,-0.0003
-9.2081,-1.8507,-2.6983,0.0173,0.3389,-0.008
-9.1698,-1.9154,-2.8228,0.0253,0.4175,-0.0139
-9.1028,-1.9896,-2.8778,0.0301,0.4783,-0.0197
-9.019,-1.9872,-2.8659,0.036,0.5217,-0.0234
-8.9423,-2.0351,-2.909,0.0312,0.5585,-0.0317
-8.9926,-1.9249,-3.0071,0.0136,0.5905,-0.0405
-9.0333,-1.9992,-3.0335,-0.02,0.6182,-0.045
-9.0692,-2.0399,-3.067,-0.0224,0.6606,-0.0456
-9.2225,-1.9297,-3.0287,0.0021,0.7165,-0.0394
-9.2536,-1.8771,-3.2082,0.0221,0.7714,-0.0349
-9.2057,-1.9441,-3.3758,0.0346,0.8354,-0.0285
-9.2105,-1.8675,-3.4381,0.0533,0.9102,-0.0301
-9.268,-1.8555,-3.5841,0.057,0.9979,-0.0344
-9.3757,-1.8076,-3.7302,0.0533,1.0898,-0.0362
-9.4571,-1.7645,-3.8451,0.0336,1.1919,-0.036
-9.4499,-1.8004,-3.9409,0.0242,1.2902,-0.0282
-9.2656,-1.8699,-3.8906,0.0429,1.3741,-0.0232
-8.9447,-1.9178,-3.7637,0.073,1.465,-0.0208
-8.8849,-1.9441,-3.735,0.0935,1.5593,-0.0176
-8.8633,-1.9489,-3.7254,0.0967,1.6315,-0.0133
-8.7532,-1.9704,-3.8307,0.0853,1.6947,-0.0176
-8.7604,-1.9297,-3.7637,0.0602,1.7741,-0.0285
-8.6526,-1.9082,-4.0127,0.0346,1.8415,-0.0301
-8.5018,-1.8771,-4.0869,0.0088,1.8855,-0.0288
-8.1954,-1.9178,-4.0247,0.0032,1.9073,-0.0282
-7.9511,-1.9201,-3.9648,0.0075,1.9236,-0.0285
-7.8673,-1.9082,-4.1444,0.0107,1.9276,-0.0261
-8.0254,-1.9034,-4.2737,0.0125,1.9145,-0.0197
-8.2361,-1.8747,-4.4915,0.004,1.8975,-0.0131
-8.3629,-1.8507,-4.628,-0.0123,1.9103,-0.0133
-8.5042,-1.7573,-4.8147,-0.0322,1.9532,-0.0101
-8.5281,-1.7597,-4.9943,-0.0512,2.0318,-0.0064
-8.576,-1.8052,-5.0589,-0.0616,2.0917,0.0011
-8.2552,-1.8387,-4.9943,-0.0608,2.1325,-0.0037
-7.9847,-1.9106,-5.1332,-0.0496,2.1994,-0.0043
-7.7859,-1.9441,-5.1404,-0.0416,2.2399,0.0024
-7.5298,-1.9345,-5.2361,-0.032,2.3105,0.0096
-7.501,-1.9537,-5.3127,-0.0163,2.4003,0.0184
-7.6112,-1.8747,-5.2409,-0.0104,2.4941,0.0991
-7.8937,-1.8771,-5.2385,-0.0056,2.5516,0.0685
-7.8434,-1.9273,-5.2409,-0.0123,2.6377,0.0482
-7.7452,-1.9441,-5.4133,-0.0242,2.7819,0.0536
-7.4436,-1.8579,-5.4612,-0.0333,2.994,0.0778
-7.8027,-1.8435,-5.3295,-0.0573,3.2783,0.1005
-8.2528,-1.7669,-5.1882,-0.0866,3.4264,0.1244
-8.193,-1.7957,-5.3199,-0.1412,3.561,0.1284
-7.9607,-1.9489,-5.7868,-0.1719,3.751,0.1031
-7.4723,-2.0399,-6.268,-0.1908,4.0103,0.0989
-7.0342,-2.0518,-6.4787,-0.199,4.3303,0.1194
-7.0413,-2.0901,-6.4045,-0.2052,4.6309,0.1266
-7.3981,-2.0279,-6.3614,-0.2038,4.82,0.1234
-7.1443,-2.0686,-6.3949,-0.2068,4.9626,0.1202
-6.6966,-2.0782,-6.7373,-0.2108,5.1166,0.1092
-6.1268,-2.1237,-7.1682,-0.2521,5.2999,0.0786
-5.7174,-2.399,-7.7428,-0.3024,5.512,0.0597
-5.3606,-2.4636,-8.2193,-0.3192,5.7284,0.0775
-4.7477,-2.1428,-8.9471,-0.3605,5.9008,0.0842
-4.2473,-1.9249,-9.4786,-0.4349,5.9541,0.0626
-3.5075,-1.6568,-9.6151,-0.4575,5.8691,0.0298
-2.9784,-1.4964,-9.2273,-0.4405,5.734,-0.0109
-3.0574,-1.4078,-8.7005,-0.3784,5.5355,-0.0224
-2.873,-1.585,-8.2456,-0.2707,5.3556,0.0003
-3.1196,-1.4796,-7.8027,-0.137,5.2816,0.0226
-3.5817,-1.3144,-7.6303,-0.1002,5.2304,-0.0312
-3.8259,-1.5538,-7.592,-0.0983,5.2461,-0.0442
-3.8164,-1.3551,-7.9942,-0.114,5.2813,-0.0493
-3.5626,-1.5227,-8.2696,-0.1905,5.2997,-0.0477
-3.2609,-1.3719,-9.0381,-0.2254,5.3348,-0.0282
-2.7533,-1.3982,-9.56,-0.3712,5.2173,0.0165
-2.296,-1.3599,-9.9647,-0.5108,5.0324,-0.0296
-2.2601,-1.221,-10.8338,-0.4988,4.7707,-0.077
-1.8411,-0.9792,-10.9966,-0.3592,4.5051,-0.1287
-1.6328,-0.9266,-11.0253,-0.1783,4.2586,-0.1434
-1.5586,-1.2665,-11.2647,-0.0533,4.0833,-0.1367
-1.549,-1.8052,-11.7148,0.0107,4.01,-0.0714
-1.4222,-2.1332,-12.1218,-0.0077,4.0033,-0.0229
-1.0032,-2.4876,-11.6957,-0.077,4.066,0.0264
-0.3998,-2.8898,-9.6869,-0.1535,4.1368,-0.0434
0.5387,-3.6631,-7.1204,-0.1055,4.1203,-0.1892
1.8411,-2.8539,-7.3813,-0.0839,3.9061,-0.2246
1.5826,-1.4293,-9.2751,-0.4021,3.4254,-0.0866
-0.656,-1.1109,-10.0269,-0.6973,2.8602,0.0021
-2.5666,-1.2498,-9.3063,-0.6547,2.6681,0.0429
-2.8946,-1.1133,-7.865,-0.3552,2.8397,0.0863
-1.5179,-0.9122,-7.5824,-0.1839,3.2325,0.0512
-0.1077,-1.1851,-7.6399,-0.2417,3.5386,-0.0634
0.7183,-1.4629,-7.6471,-0.3757,3.5956,-0.2001
1.1468,-1.4102,-7.8578,-0.4711,3.4685,-0.2196
1.5419,-1.2713,-8.2672,-0.5161,3.3761,-0.1551
1.7693,-1.1372,-8.4108,-0.5345,3.3036,-0.1037
2.3248,-1.0247,-8.6,-0.5654,3.2301,-0.0943
2.909,-0.8212,-8.6574,-0.5891,3.1251,-0.0925
3.5434,-0.6847,-8.9112,-0.579,2.9705,-0.0823
4.0366,-0.5914,-9.1243,-0.5052,2.7832,-0.0738
4.4867,-0.6488,-9.4164,-0.405,2.5175,-0.0488
5.0135,-0.6871,-9.6319,-0.3413,2.2332,-0.0306
5.2936,-0.7302,-9.6223,-0.3283,1.9297,-0.0048
5.3678,-0.7159,-9.8474,-0.3336,1.6052,0.0269
5.0996,-0.6273,-10.0724,-0.3365,1.2846,0.0525
4.5298,-0.4381,-10.0916,-0.3307,0.9806,0.0533
4.039,-0.3687,-10.1538,-0.3083,0.7237,0.0544
3.6081,-0.2155,-10.3262,-0.2486,0.5524,0.0701
3.1388,-0.1221,-10.3717,-0.1948,0.4213,0.0701
3.0742,-0.0024,-10.4651,-0.1479,0.319,0.0554
2.8012,-0.1221,-10.5656,-0.1199,0.3048,0.0605
2.8922,0.0646,-10.6734,-0.0679,0.1871,0.0139
3.0071,-0.0886,-10.5872,-0.0328,0.1383,0.0181
2.9473,-0.1628,-10.5824,0.0104,0.0845,0.0147
3.0311,-0.2562,-10.568,0.0346,0.0325,0.0013
2.976,-0.3519,-10.5943,0.0434,0.0045,-0.0045
2.9664,-0.4214,-10.41,0.0512,-0.04,-0.0099
2.9808,-0.4956,-10.398,0.0565,-0.0821,-0.012
3.0981,-0.5267,-10.3645,0.0546,-0.1559,-0.0349
3.055,-0.6273,-10.2544,0.0568,-0.2273,-0.0466
3.0406,-0.7518,-10.2185,0.0562,-0.3043,-0.0477
3.0478,-0.7973,-10.0772,0.0416,-0.3826,-0.0565
3.0358,-0.8236,-10.0844,0.0226,-0.4517,-0.0594
3.1699,-0.8763,-9.979,-0.004,-0.4948,-0.0498
3.0358,-0.8595,-9.9695,-0.0176,-0.5167,-0.0456
2.7246,-0.8116,-10.1155,-0.0394,-0.5345,-0.0234
2.6887,-0.7135,-10.2113,-0.0434,-0.563,-0.0128
2.5546,-0.6608,-10.2328,-0.0402,-0.5462,-0.0048
2.3822,-0.5986,-10.343,-0.0346,-0.5287,-0.0093
2.3679,-0.5698,-10.386,-0.0314,-0.4903,-0.0125
2.3415,-0.5842,-10.4124,-0.0232,-0.4517,-0.0149
2.3248,-0.5938,-10.4603,-0.0144,-0.4029,-0.0128
2.2266,-0.6009,-10.3813,-0.0053,-0.3781,-0.0088
2.3176,-0.6416,-10.2783,-0.0011,-0.3632,-0.0069
2.4373,-0.6632,-10.2352,-0.0003,-0.3491,-0.0141
2.49,-0.7302,-10.2352,-0.0064,-0.3621,-0.0157
2.5474,-0.723,-10.2759,-0.012,-0.4066,-0.0173
2.6193,-0.723,-10.2232,-0.0165,-0.4631,-0.0163
2.6767,-0.7302,-10.173,-0.0136,-0.5359,-0.0157
2.7461,-0.7757,-10.2041,-0.0139,-0.5939,-0.0195
2.6695,-0.8045,-10.2544,-0.0123,-0.6512,-0.0205
2.5594,-0.814,-10.2496,-0.0168,-0.7149,-0.0139
2.5139,-0.7877,-10.3358,-0.028,-0.7781,-0.0013
2.4134,-0.8021,-10.3406,-0.0333,-0.833,0.0045
2.3559,-0.7542,-10.4315,-0.0346,-0.8945,0.0051
2.3248,-0.7829,-10.4052,-0.049,-0.9395,0.0104
2.332,-0.7374,-10.3884,-0.0477,-0.9321,0.0037
2.0039,-0.6895,-10.4675,-0.0325,-0.902,-0.0011
1.7238,-0.644,-10.4962,-0.0163,-0.882,0.0112
1.6305,-0.6201,-10.4052,0.0027,-0.8524,0.0157
1.5826,-0.6321,-10.3382,0.0139,-0.8226,0.0152
1.585,-0.6488,-10.2496,0.0125,-0.8159,0.0128
1.6448,-0.6369,-10.1993,0.0096,-0.8231,0.0093
1.7502,-0.6584,-10.2208,0.0155,-0.8226,0.0051
1.7047,-0.6512,-10.2328,0.0216,-0.8108,0.0048
1.4892,-0.6249,-10.1778,0.0362,-0.8103,0.0083
1.3886,-0.6632,-10.1538,0.0514,-0.8082,0.0075
1.3072,-0.7422,-10.1299,0.0642,-0.8095,0.0003
1.2402,-0.7638,-10.149,0.0576,-0.8079,-0.0093
1.3048,-0.759,-10.1969,0.0203,-0.8084,-0.0258
1.257,-0.7949,-10.2376,-0.0112,-0.7839,-0.0155
1.2163,-0.6991,-10.422,-0.0242,-0.7858,-0.0168
1.2186,-0.5842,-10.4148,-0.029,-0.8015,-0.0179
1.2929,-0.6177,-10.4483,-0.0184,-0.8207,-0.0277
1.4293,-0.589,-10.398,0.0152,-0.837,-0.0322
1.5419,-0.5794,-10.3789,0.0533,-0.8474,-0.0389
1.7071,-0.6632,-10.2352,0.0773,-0.7965,-0.048
1.2785,-0.7183,-10.3166,0.1018,-0.7314,-0.0586
1.0487,-0.7685,-10.4698,0.1191,-0.7181,-0.0464
0.9984,-0.8188,-10.3741,0.1228,-0.7072,-0.0304
0.9625,-0.7709,-10.3046,0.1223,-0.6747,-0.0253
0.9888,-0.8045,-10.3214,0.1207,-0.6667,-0.0352
1.0678,-0.8499,-10.2592,0.0973,-0.6909,-0.056
1.0391,-0.826,-10.2592,0.0829,-0.7056,-0.0757
0.8906,-0.8667,-10.2304,0.0861,-0.7216,-0.089
0.7805,-0.9385,-10.3118,0.0999,-0.7067,-0.0933
