ax,ay,az,gx,gy,gz
-1.6352,0.5028,-11.7412,0.0927,-0.1793,-0.0773
-1.3623,0.3807,-12.5408,0.093,-0.162,-0.028
-1.1301,0.1341,-12.6007,0.0544,-0.1655,-0.0314
-0.905,-0.1939,-12.3086,0.0029,-0.2049,-0.0674
-0.7494,-0.5315,-12.0093,-0.0477,-0.2457,-0.0981
-0.7781,-0.6369,-11.7603,-0.1092,-0.2318,-0.1199
-0.9912,-0.723,-11.2504,-0.1764,-0.1855,-0.1188
-0.7757,-0.759,-10.386,-0.243,-0.1279,-0.0927
-0.4142,-0.8236,-9.5505,-0.2785,-0.0597,-0.0698
-0.3519,-0.7063,-9.1578,-0.2872,0.0067,-0.064
-0.5962,-0.4501,-9.3853,-0.283,0.0147,-0.052
-0.6129,-0.2203,-9.8641,-0.2734,0.0229,-0.0195
-0.316,-0.2873,-9.6869,-0.2582,0.0424,0.0274
0.0359,-0.3759,-9.2368,-0.2358,0.1119,0.0466
0.091,-0.395,-8.734,-0.2153,0.1809,0.0381
-0.1867,-0.2466,-8.6694,-0.1687,0.2326,0.0242
-0.3136,-0.0215,-8.758,-0.0802,0.2478,0.0442
-0.1891,0.0718,-8.7556,0.0416,0.2934,0.085
-0.1939,0.1173,-8.8945,0.1559,0.3429,0.1138
-0.2586,0.0,-9.493,0.2518,0.3714,0.1202
-0.2729,-0.0742,-10.501,0.3211,0.3725,0.121
-0.1245,-0.1365,-11.2671,0.3467,0.3483,0.1388
-0.0622,-0.2322,-11.4754,0.3176,0.2992,0.1471
-0.0455,-0.3376,-11.4467,0.2534,0.2377,0.125
-0.0503,-0.3208,-11.3222,0.2028,0.1649,0.0962
-0.2059,-0.2251,-11.2025,0.1719,0.0914,0.0791
-0.4334,-0.1317,-11.2504,0.1617,0.0141,0.06
-0.6991,-0.182,-11.406,0.17,-0.045,0.0389
-0.8571,-0.2562,-11.5951,0.1612,-0.0813,0.0266
-0.9313,-0.3352,-11.2671,0.1002,-0.0829,0.0464
-0.8523,-0.5243,-10.6398,0.0171,-0.0381,0.0687
-0.6608,-0.6201,-9.9982,-0.0376,0.0333,0.0767
-0.395,-0.668,-9.5409,-0.037,0.1108,0.077
-0.0646,-0.5842,-9.2273,0.0226,0.1727,0.0706
-0.1484,-0.3783,-9.3182,0.0933,0.2164,0.0562
-0.3998,-0.1867,-9.5002,0.1687,0.2228,0.0482
-0.3855,-0.158,-9.5098,0.2337,0.231,0.0592
-0.2945,-0.237,-9.3613,0.2856,0.2606,0.0826
-0.0886,-0.3998,-9.1506,0.315,0.2888,0.0994
0.0622,-0.498,-9.1123,0.3341,0.3096,0.0983
0.1891,-0.4334,-9.086,0.3635,0.2883,0.0874
0.158,-0.2993,-9.4643,0.4024,0.2409,0.0837
0.1484,-0.3232,-9.9431,0.4274,0.1724,0.0855
-0.1748,-0.2969,-10.5632,0.4796,0.1045,0.0621
-0.2562,-0.3759,-10.7811,0.5207,0.0173,0.0437
-0.5243,-0.4238,-10.9343,0.5609,-0.0288,0.0179
-0.6632,-0.5124,-10.9535,0.5748,-0.0261,0.0003
-0.6776,-0.5794,-10.999,0.5681,0.0197,-0.008
-0.7997,-0.7278,-11.2097,0.5348,0.0581,-0.0091
-0.7709,-0.7997,-11.473,0.4855,0.0642,-0.0272
-0.68,-0.8284,-11.5664,0.4295,0.04,-0.0501
-0.6416,-0.7781,-11.2551,0.3914,0.0509,-0.0839
-0.6105,-0.8236,-10.7452,0.3688,0.065,-0.1015
-0.7087,-0.8116,-10.331,0.3496,0.1013,-0.0967
-0.5674,-0.7709,-10.0556,0.3592,0.1612,-0.0935
-0.6273,-0.6991,-10.1299,0.3816,0.2166,-0.0994
-0.6297,-0.7733,-10.4315,0.4029,0.2427,-0.1151
-0.4142,-0.8906,-10.3166,0.4167,0.2641,-0.1348
-0.2059,-1.0295,-10.0485,0.4,0.284,-0.1466
-0.0407,-1.0391,-10.0341,0.3989,0.2912,-0.1553
-0.1652,-1.0151,-9.8569,0.3706,0.2923,-0.1319
-0.7159,-0.8763,-10.1538,0.3437,0.3424,-0.1383
-0.6177,-0.929,-10.7548,0.2947,0.3848,-0.1764
-0.0192,-1.2282,-10.41,0.2478,0.421,-0.1394
0.5459,-1.5107,-9.9072,0.1903,0.3621,-0.0632
1.2617,-1.6233,-10.0173,0.1106,0.2145,-0.0562
1.6209,-1.5706,-10.2448,0.0397,0.0616,-0.0914
0.9026,-1.336,-10.3837,-0.0216,-0.1061,-0.1271
0.4525,-0.9433,-11.1642,-0.0757,-0.324,-0.1404
0.5435,-0.656,-11.3246,-0.1005,-0.4253,-0.1021
-0.0527,-0.6704,-10.4291,-0.1034,-0.4151,-0.0698
-0.7757,-0.3687,-10.635,-0.1077,-0.3797,-0.1087
-1.0104,-0.0383,-11.303,-0.1236,-0.2713,-0.1356
-1.4461,0.3663,-11.3294,-0.0799,-0.1607,-0.1191
-2.0494,0.6225,-11.6191,-0.0365,-0.1236,-0.0842
-2.5833,0.1149,-9.9383,-0.0767,-0.1607,-0.1346
-2.4086,-0.9481,-9.6822,-0.1119,-0.2233,-0.3139
-1.3072,-1.1971,-12.718,-0.0687,-0.2702,-0.3837
-0.565,-1.2833,-13.4051,-0.0368,-0.3011,-0.2435
-1.3647,-1.8938,-11.2288,-0.0981,-0.3208,0.012
-2.2649,-1.9824,-10.6566,-0.117,-0.3944,0.113
-1.9417,-1.4509,-11.8274,-0.0184,-0.2393,0.1404
-0.9409,-1.0463,-13.0484,0.1727,0.3062,0.2148
-1.4724,-1.2234,-11.6909,0.3163,0.9603,0.3246
-1.6352,-2.2889,-9.8426,0.2779,1.5156,0.2944
0.3448,-2.6695,-8.3941,0.2345,1.7309,0.219
1.9944,-2.8012,-7.695,0.1514,1.6254,0.2204
3.0311,-2.1404,-7.9487,0.041,1.1831,0.1817
2.897,-1.3216,-8.4372,-0.064,0.6813,0.085
2.1859,-0.7063,-9.0668,-0.105,0.2078,0.0008
1.5993,-0.5531,-9.5816,-0.1164,-0.1223,0.0077
1.1181,-0.8739,-10.0437,-0.1625,-0.3206,0.0767
0.9577,-0.8188,-10.3932,-0.2041,-0.4434,0.0957
1.0343,-0.5291,-10.5225,-0.2174,-0.5292,0.0759
0.7829,-0.2897,-10.8625,-0.2273,-0.6161,0.0799
0.3663,-0.1197,-10.9798,-0.1998,-0.6768,0.1053
-0.1389,-0.1053,-11.0612,-0.1156,-0.6947,0.1316
-0.6656,-0.3112,-10.8122,-0.049,-0.6102,0.1444
-1.0175,-0.6512,-10.501,-0.0365,-0.4421,0.1468
-1.008,-0.8332,-10.173,-0.0365,-0.2316,0.146
-0.7302,-0.9505,-9.8258,-0.0429,-0.0096,0.1444
-0.2777,-1.0104,-9.6869,-0.0522,0.1415,0.1503
0.1269,-0.8475,-9.5768,-0.0381,0.2236,0.1343
0.5794,-0.644,-9.6247,-0.0112,0.2292,0.1053
0.8236,-0.7015,-9.6343,0.0005,0.198,0.0831
1.0942,-0.7733,-9.7157,-0.0013,0.1167,0.0807
1.2809,-0.7973,-9.809,-0.004,0.045,0.0799
1.3384,-0.917,-9.8306,-0.0234,-0.0322,0.0746
1.2139,-0.8236,-9.8928,-0.0336,-0.1199,0.0757
1.0989,-0.9098,-9.9503,-0.0552,-0.1895,0.0898
0.7901,-0.8715,-10.1323,-0.0687,-0.247,0.0885
0.4022,-0.6656,-10.0509,-0.0695,-0.303,0.0725
0.1173,-0.5483,-10.0987,-0.0749,-0.3629,0.0733
-0.17,-0.4286,-10.1706,-0.0762,-0.4141,0.0802
-0.4094,-0.4812,-10.1969,-0.0794,-0.4538,0.0701
-0.5219,-0.5028,-10.2783,-0.0743,-0.461,0.0517
-0.6369,-0.4334,-10.4842,-0.0634,-0.4277,0.0501
-0.6656,-0.5531,-10.4004,-0.0549,-0.385,0.0549
-0.4836,-0.5626,-10.5345,-0.0309,-0.3043,0.0509
-0.5052,-0.5746,-10.5632,0.0008,-0.1895,0.0466
-0.4357,-0.656,-10.4818,0.0237,-0.0893,0.0541
-0.3998,-0.7781,-10.4291,0.0429,0.0163,0.0701
-0.2873,-0.8356,-10.4531,0.048,0.1098,0.0679
-0.0766,-0.9313,-10.2424,0.0397,0.1735,0.0671
0.2274,-0.9816,-10.2999,0.0258,0.1884,0.0743
0.4501,-0.9601,-10.2592,0.0136,0.1543,0.0741
0.5411,-0.9864,-10.3046,-0.0005,0.0735,0.0645
0.3855,-0.9385,-10.4028,-0.0112,-0.0413,0.0541
0.1652,-0.8547,-10.489,-0.032,-0.141,0.0501
-0.0886,-0.7638,-10.6326,-0.0429,-0.2182,0.0512
-0.3352,-0.6416,-10.7117,-0.0458,-0.2459,0.0474
-0.5363,-0.5746,-10.7428,-0.0456,-0.2443,0.0493
-0.6656,-0.5698,-10.6997,-0.036,-0.218,0.0546
-0.7733,-0.5794,-10.7476,-0.0226,-0.1969,0.0538
-0.6057,-0.5602,-10.8888,-0.0085,-0.1748,0.052
-0.6704,-0.5602,-10.7787,-0.0053,-0.1519,0.0472
-0.6584,-0.5507,-10.6303,-0.0043,-0.1548,0.0426
-0.6177,-0.4453,-10.7141,0.0024,-0.1527,0.0485
-0.5483,-0.4669,-10.7021,0.0125,-0.1503,0.0469
-0.486,-0.6009,-10.7045,0.0245,-0.1372,0.0458
-0.2969,-0.7063,-10.6039,0.0258,-0.1175,0.0434
-0.1748,-0.7733,-10.5058,0.0362,-0.0951,0.0432
-0.0551,-0.8715,-10.4315,0.0336,-0.0986,0.0496
0.0072,-0.9194,-10.4315,0.0317,-0.1132,0.0541
-0.0239,-0.9242,-10.4651,0.0237,-0.1322,0.0453
-0.0718,-0.8595,-10.3501,0.0176,-0.1583,0.0309
-0.2274,-0.8045,-10.3477,0.0096,-0.1788,0.0261
-0.2274,-0.8068,-10.2424,0.0037,-0.2009,0.024
-0.2418,-0.7207,-10.4555,0.0107,-0.1895,0.0218
-0.4501,-0.7757,-10.3693,0.0027,-0.1953,0.0147
-0.2682,-0.7566,-10.5297,0.0008,-0.203,0.0107
-0.3472,-0.723,-10.5848,-0.0008,-0.2089,0.0189
-0.3879,-0.6632,-10.5872,-0.0045,-0.2281,0.0197
-0.5004,-0.656,-10.5848,-0.004,-0.2313,0.0152
-0.6201,-0.5722,-10.6326,-0.0064,-0.2414,0.0077
-0.6177,-0.5842,-10.7164,-0.0051,-0.2364,0.0056
-0.5243,-0.6321,-10.6686,-0.0027,-0.2193,0.008
-0.4429,-0.6297,-10.5249,0.0067,-0.1935,0.008
-0.419,-0.6776,-10.3669,0.0147,-0.1865,-0.0027
-0.4525,-0.6393,-10.3238,0.0157,-0.2094,-0.0091
-0.4764,-0.6009,-10.2927,0.0131,-0.2526,-0.0104
-0.656,-0.5555,-10.2137,0.0179,-0.2643,-0.0133
-0.7063,-0.5339,-10.2352,0.0258,-0.251,-0.0229
-0.7278,-0.6057,-10.2304,0.0282,-0.2156,-0.0179
-0.6393,-0.6823,-10.2328,0.0338,-0.1855,-0.0099
-0.5794,-0.7015,-10.2376,0.0533,-0.146,-0.0088
-0.5938,-0.6967,-10.2568,0.0653,-0.1303,-0.0173
-0.5818,-0.6416,-10.398,0.0741,-0.1239,-0.0232
-0.5626,-0.6656,-10.4675,0.0821,-0.1391,-0.0133
-0.5986,-0.6919,-10.4411,0.0813,-0.1599,-0.0045
-0.577,-0.7805,-10.4698,0.0749,-0.1791,-0.0008
-0.5339,-0.7518,-10.5417,0.0749,-0.2041,-0.0064
-0.5483,-0.7446,-10.6925,0.0687,-0.2348,-0.0136
-0.5986,-0.7398,-10.7883,0.0733,-0.2878,-0.0208
-0.6177,-0.7757,-10.6566,0.0637,-0.3357,-0.0168
-0.6632,-0.7901,-10.7811,0.0525,-0.3848,-0.0048
-0.905,-0.8308,-10.7093,0.0181,-0.4064,-0.0045
-0.9744,-0.8188,-10.6542,-0.0248,-0.4301,-0.0101
-1.0774,-0.7685,-10.5489,-0.0522,-0.4311,-0.0069
-1.0032,-0.6847,-10.4076,-0.0626,-0.4389,-0.004
-0.9577,-0.6608,-10.3118,-0.0608,-0.4215,-0.0085
-0.9697,-0.5459,-10.2017,-0.0418,-0.4018,-0.0285
-0.9984,-0.5794,-10.0054,-0.0123,-0.3773,-0.0389
-0.8404,-0.6177,-9.7707,0.0237,-0.34,-0.0386
-0.8739,-0.8404,-9.7085,0.0354,-0.2633,-0.0344
-0.7685,-0.9936,-9.8665,0.0354,-0.1929,-0.0405
-0.6632,-0.9768,-9.9647,0.0386,-0.1021,-0.04
-0.7566,-0.8954,-10.0652,0.0392,-0.0091,-0.0306
-0.7278,-0.826,-10.2855,0.0533,0.0616,-0.0248
-0.6488,-0.7853,-10.4651,0.0799,0.1287,-0.0216
-0.6393,-0.7159,-10.5369,0.1132,0.1831,-0.025
-0.6033,-0.7566,-10.5872,0.1258,0.2006,-0.0365
-0.5674,-0.7805,-10.5465,0.1348,0.2028,-0.0498
-0.4836,-0.7733,-10.477,0.1295,0.1673,-0.048
-0.431,-0.8236,-10.4698,0.1167,0.1228,-0.0426
-0.5004,-0.8356,-10.5034,0.1018,0.0743,-0.0482
-0.4214,-0.9098,-10.5034,0.0882,0.0221,-0.0605
-0.3759,-0.8835,-10.3717,0.0613,-0.0224,-0.064
-0.3663,-0.9122,-10.3765,0.0325,-0.0592,-0.0573
-0.4573,-0.8859,-10.4196,0.0099,-0.1007,-0.0421
-0.4429,-0.8236,-10.4794,-0.0061,-0.1615,-0.0245
-0.2753,-0.7494,-10.3286,-0.0019,-0.2014,-0.0218
-0.3065,-0.8475,-10.1969,-0.0067,-0.2459,-0.0181
-0.3448,-0.8715,-10.1347,-0.0099,-0.2801,-0.0237
-0.5148,-0.8404,-10.0341,-0.02,-0.303,-0.0322
-0.6081,-0.8404,-10.1514,-0.0301,-0.3272,-0.0352
-0.6776,-0.7733,-10.1945,-0.0272,-0.3341,-0.0352
-0.8763,-0.7183,-10.2137,-0.032,-0.3427,-0.0234
-0.8332,-0.6728,-10.2903,-0.0245,-0.3296,-0.0242
-1.0415,-0.6776,-10.2759,-0.0176,-0.2968,-0.0306
-1.0558,-0.6536,-10.3621,-0.012,-0.2643,-0.0346
-1.1779,-0.6704,-10.3573,-0.0016,-0.2028,-0.04
-1.1827,-0.6632,-10.4196,0.0184,-0.1466,-0.0509
-1.1803,-0.6895,-10.5297,0.0341,-0.0717,-0.0514
-1.2163,-0.6704,-10.5967,0.0514,-0.0173,-0.0432
-1.0271,-0.7183,-10.5034,0.057,0.0205,-0.0397
-0.9864,-0.8021,-10.4483,0.052,0.0573,-0.0424
-0.8691,-0.9433,-10.3956,0.0416,0.0695,-0.0426
-0.7159,-1.0056,-10.3693,0.0258,0.0839,-0.0426
-0.6249,-0.9936,-10.3094,0.0176,0.0938,-0.0453
-0.6129,-1.0295,-10.2496,-0.0069,0.085,-0.044
-0.4597,-0.996,-10.2161,-0.0293,0.0799,-0.0432
-0.4764,-1.0032,-10.1538,-0.0434,0.0815,-0.0306
-0.2945,-0.9649,-10.137,-0.0496,0.0509,-0.0133
-0.1053,-0.9697,-10.1251,-0.052,0.0362,-0.0021
-0.0934,-0.9409,-10.1754,-0.0482,0.0256,0.0
-0.2873,-0.8619,-10.2137,-0.0405,0.0093,-0.0056
-0.4669,-0.7542,-10.1921,-0.0306,-0.0157,-0.0128
-0.6608,-0.8164,-10.1825,-0.0285,-0.0181,-0.0112
-0.8164,-0.7278,-10.1634,-0.0304,0.0008,-0.0008
-0.7614,-0.7207,-10.1921,-0.0248,0.0293,0.0075
-0.8045,-0.723,-10.3214,-0.0229,0.06,0.0123
-0.7877,-0.7111,-10.3789,-0.0221,0.0797,0.0091
-0.7278,-0.7183,-10.2711,-0.0195,0.0863,0.0019
-0.6967,-0.7159,-10.2639,-0.0173,0.0946,-0.0029
-0.7135,-0.7302,-10.2113,-0.0115,0.0983,-0.0056
-0.7159,-0.7326,-10.2185,-0.0128,0.0901,-0.0024
-0.6704,-0.7614,-10.1658,-0.0322,0.0754,0.0005
-0.6081,-0.8092,-10.0126,-0.0453,0.0528,0.0075
-0.5315,-0.8571,-9.9886,-0.0554,0.0384,0.0192
-0.4357,-0.917,-10.1227,-0.0501,0.029,0.025
-0.4956,-0.8595,-10.2448,-0.0418,0.0266,0.0179
-0.5722,-0.8571,-10.2903,-0.0557,0.0258,0.0117
-0.6584,-0.7542,-10.2304,-0.0506,0.0333,0.0128
-0.7302,-0.6249,-10.3477,-0.0352,0.0341,0.0171
-0.7398,-0.5339,-10.4028,-0.0163,0.0424,0.0147
-0.7638,-0.5986,-10.4387,0.0003,0.0552,0.0155
-0.7254,-0.5962,-10.3956,0.0075,0.0669,0.0133
-0.7063,-0.6656,-10.3501,0.0152,0.0677,0.0136
-0.6177,-0.6943,-10.3286,0.0229,0.064,0.0136
-0.656,-0.759,-10.4363,0.0261,0.0616,0.0072
-0.6752,-0.7422,-10.4291,0.0266,0.0536,0.008
-0.668,-0.8356,-10.5082,0.0288,0.0413,0.0136
-0.6273,-0.8619,-10.5584,0.0245,0.0309,0.0181
-0.5411,-0.9122,-10.5177,0.0069,0.0205,0.0248
-0.4405,-0.9553,-10.4291,-0.0192,0.0234,0.0224
-0.5219,-0.905,-10.4435,-0.0408,0.0266,0.0192
-0.5363,-0.8547,-10.5441,-0.0488,0.016,0.0197
-0.5411,-0.7781,-10.5153,-0.0552,-0.0003,0.0229
-0.5435,-0.838,-10.2903,-0.0629,-0.0003,0.0285
-0.6225,-0.8332,-10.1586,-0.0674,0.0149,0.0333
-0.7087,-0.8404,-10.1945,-0.0632,0.0173,0.0248
-0.7685,-0.7853,-10.4004,-0.0578,0.0165,0.012
-0.7446,-0.7518,-10.343,-0.0666,0.0205,0.024
-0.735,-0.7494,-10.2161,-0.0687,0.04,0.0413
-0.7302,-0.6895,-10.3358,-0.0586,0.061,0.0517
-0.723,-0.5507,-10.4579,-0.0448,0.0775,0.045
-0.7302,-0.5052,-10.3693,-0.0224,0.0823,0.0376
-0.7183,-0.4525,-10.3094,0.0125,0.0733,0.0362
-0.7805,-0.5842,-10.3573,0.0506,0.052,0.0325
-0.7422,-0.6704,-10.4698,0.0637,0.0309,0.0224
-0.6584,-0.7518,-10.4339,0.0642,0.0421,0.0203
-0.6895,-0.7901,-10.3166,0.048,0.0528,0.0216
-0.5818,-0.8045,-10.2927,0.0293,0.0565,0.0277
-0.3735,-0.7733,-10.319,0.0163,0.0679,0.0416
-0.3136,-0.6823,-10.3813,0.0149,0.0669,0.0418
-0.3639,-0.6249,-10.4052,0.0141,0.0234,0.0248
-0.4046,-0.5674,-10.4555,0.0165,-0.0195,0.0131
-0.51,-0.5483,-10.4914,0.0163,-0.0485,0.0072
-0.5531,-0.5746,-10.5584,0.0234,-0.0671,0.0035
-0.6321,-0.6656,-10.58,0.0376,-0.0818,0.0003
-0.5986,-0.644,-10.7476,0.0469,-0.0869,0.0067
-0.5914,-0.6991,-10.8864,0.0328,-0.0642,0.0211
-0.6728,-0.6249,-10.9463,0.0069,-0.0269,0.0266
-0.735,-0.6225,-10.7428,-0.0381,-0.0258,0.0213
-0.7374,-0.5794,-10.4866,-0.0874,-0.0541,0.0029
-0.7685,-0.5219,-10.3765,-0.1175,-0.064,-0.0072
-0.9385,-0.5291,-10.2831,-0.1346,-0.0735,-0.0208
-1.0056,-0.5219,-10.2568,-0.133,-0.081,-0.0296
-0.8787,-0.5195,-10.4722,-0.1292,-0.0751,-0.0277
-0.6081,-0.5507,-10.7069,-0.1234,-0.0402,0.0024
-0.6081,-0.6728,-10.343,-0.1167,-0.0037,0.0288
-0.4932,-0.8164,-10.1466,-0.1138,0.0021,0.0296
-0.3232,-0.8308,-10.2879,-0.1114,0.025,0.0045
-0.3903,-0.7494,-10.4172,-0.0994,0.0717,-0.0056
-0.4669,-0.7973,-10.343,-0.1031,0.0642,0.0053
-0.6201,-0.7853,-10.3884,-0.114,0.0621,0.0128
-0.6704,-0.7973,-10.3406,-0.1175,0.0584,0.0125
-0.5818,-0.7973,-10.4172,-0.125,0.0663,0.0147
-0.4884,-0.7733,-10.3621,-0.134,0.0826,0.0293
-0.3472,-0.68,-10.41,-0.1511,0.0863,0.0368
-0.1796,-0.6488,-10.5943,-0.1647,0.0805,0.036
-0.103,-0.6273,-10.5082,-0.1617,0.0432,0.0357
-0.1197,-0.6009,-10.4818,-0.1535,-0.0045,0.0256
-0.3543,-0.5028,-10.5058,-0.1719,-0.0605,0.0083
-0.7039,-0.4764,-10.5153,-0.1996,-0.1332,0.0064
-0.747,-0.3807,-10.6326,-0.2148,-0.2081,0.0163
-0.5267,-0.3591,-10.5512,-0.2166,-0.2398,0.0325
-0.1891,-0.4381,-10.1083,-0.2201,-0.2342,0.0397
0.0311,-0.6488,-9.6845,-0.2198,-0.2017,0.0189
0.0168,-0.7829,-9.4619,-0.2033,-0.2049,-0.0203
-0.0215,-0.7015,-9.4882,-0.1753,-0.2278,-0.0528
-0.3663,-0.498,-9.6965,-0.1394,-0.2553,-0.0557
-0.5962,-0.2921,-9.7803,-0.11,-0.2417,-0.0346
-0.735,-0.3448,-9.5672,-0.0594,-0.1889,-0.0237
-0.5531,-0.4669,-9.5553,0.0101,-0.109,-0.0149
-0.4142,-0.6752,-9.7109,0.0613,-0.0264,0.0048
-0.1508,-0.8308,-9.9838,0.081,-0.0093,-0.0024
-0.4214,-0.7039,-10.1586,0.0682,-0.0211,-0.0373
-1.2186,-0.1556,-10.9152,0.0384,-0.1127,-0.0847
-1.585,0.1891,-12.4762,0.0128,-0.2289,-0.1116
-1.5251,0.1748,-12.8664,-0.0125,-0.2942,-0.0149
-1.2186,-0.2682,-11.9973,-0.1116,-0.3275,0.0594
-0.498,-0.7039,-11.3294,-0.2617,-0.4269,0.0216
-0.2179,-0.8092,-11.1282,-0.3874,-0.4874,-0.0613
-0.5842,-0.6632,-10.7164,-0.4775,-0.5913,-0.1244
-0.8763,-0.4046,-10.2089,-0.5233,-0.6856,-0.138
-1.4844,-0.1389,-10.2065,-0.5116,-0.7005,-0.1124
-1.664,-0.0431,-10.2089,-0.4652,-0.6235,-0.0767
-1.2306,-0.3639,-9.754,-0.4018,-0.393,-0.0218
-0.8571,-0.723,-8.916,-0.3461,-0.0863,0.0005
-0.9792,-0.7829,-8.5353,-0.2931,0.2062,0.0005
-1.0271,-0.5794,-8.7364,-0.2459,0.3656,0.0203
-0.7853,-0.1772,-9.1674,-0.1831,0.4682,0.0773
-0.4214,0.1101,-9.3541,-0.0957,0.5071,0.1247
-0.0599,0.1508,-9.6367,-0.0282,0.4687,0.154
0.2035,-0.0048,-10.3717,0.0013,0.3528,0.149
0.3424,-0.146,-11.145,-0.0171,0.149,0.1308
0.2442,-0.2825,-11.3342,-0.0858,-0.052,0.1199
0.1245,-0.3687,-10.9319,-0.1612,-0.2494,0.0909
-0.3998,-0.3112,-10.1179,-0.2241,-0.36,0.0584
-0.7518,-0.1963,-9.596,-0.2334,-0.3853,0.037
-0.917,-0.0718,-9.3781,-0.1956,-0.3155,0.0453
-1.0582,0.0144,-9.0237,-0.1258,-0.1985,0.064
-1.1444,0.0838,-8.8107,-0.0586,-0.0661,0.0733
-1.2115,0.3112,-8.7867,-0.0075,0.0554,0.0863
-1.0942,0.4381,-8.6598,0.0488,0.1514,0.1042
-0.8523,0.5291,-8.7221,0.1156,0.2212,0.1271
-0.6225,0.5435,-9.1051,0.1945,0.2398,0.1263
-0.5578,0.5435,-9.6726,0.2779,0.2188,0.1069
-0.4477,0.3304,-10.3908,0.3453,0.1575,0.0898
-0.4621,0.091,-10.8888,0.3749,0.0791,0.0821
-0.4932,-0.1532,-11.0421,0.3683,-0.0112,0.0671
-0.6297,-0.3567,-11.0612,0.3371,-0.0831,0.0504
-0.7661,-0.3926,-11.212,0.304,-0.1314,0.0344
-0.9457,-0.4118,-11.2097,0.2817,-0.1527,0.0269
-1.1827,-0.3017,-10.975,0.2574,-0.1551,0.0216
-1.3791,-0.2682,-10.5991,0.2459,-0.1306,0.0232
-1.391,-0.2801,-10.2687,0.2534,-0.0695,0.0357
-1.4389,-0.2658,-10.1682,0.2779,0.0189,0.0546
-1.4916,-0.2514,-10.2352,0.3094,0.1082,0.0671
-1.5443,-0.1245,-10.3884,0.3456,0.198,0.064
-1.3958,-0.0814,-10.307,0.3802,0.2611,0.0695
-1.4461,-0.1221,-10.3669,0.3989,0.3357,0.0741
-1.2905,-0.3687,-10.4339,0.3531,0.3773,0.1106
-1.3431,-0.5124,-10.7619,0.3006,0.4128,0.1103
-0.8811,-0.4046,-10.7883,0.3014,0.3949,0.0845
-0.9026,-0.3639,-10.8122,0.3043,0.3976,0.0743
-0.7997,-0.3783,-10.8984,0.3064,0.3419,0.064
-0.7518,-0.4118,-10.9463,0.3032,0.2875,0.0632
-0.7925,-0.5195,-10.8601,0.2942,0.2238,0.0648
-0.589,-0.7614,-10.6398,0.2835,0.1556,0.0616
-0.3855,-0.9673,-10.4555,0.2657,0.1284,0.0552
-0.3089,-1.0511,-10.4339,0.2571,0.1135,0.0336
-0.3615,-0.9529,-10.4196,0.2382,0.0909,0.0069
-0.4046,-0.8763,-10.4675,0.2174,0.0648,-0.0141
-0.4932,-0.7159,-10.6255,0.2204,0.0496,-0.0301
-0.7063,-0.6297,-10.8888,0.2398,0.0317,-0.0325
-0.7973,-0.6728,-11.1402,0.2547,0.0155,-0.0386
-0.9361,-0.7685,-11.1594,0.2364,0.0136,-0.057
-0.9433,-0.8547,-10.9391,0.2012,0.0005,-0.0714
-1.0343,-0.8452,-10.6398,0.1729,0.0003,-0.0746
-1.0271,-0.7398,-10.4698,0.1514,-0.0021,-0.0725
-0.9337,-0.6728,-10.3669,0.1418,0.0421,-0.0695
-0.7805,-0.6728,-10.4387,0.1529,0.0674,-0.0669
-0.6632,-0.6177,-10.6207,0.1729,0.0754,-0.0743
-0.5411,-0.6225,-10.4028,0.1908,0.1045,-0.0813
-0.6536,-0.6153,-9.9671,0.2097,0.1564,-0.0743
-0.8284,-0.5674,-9.8019,0.235,0.223,-0.0717
-0.8284,-0.6488,-9.8881,0.2825,0.3019,-0.0911
-0.4166,-0.7805,-10.2256,0.3411,0.4013,-0.0791
-0.1245,-1.0511,-10.4842,0.3595,0.4815,-0.0562
0.3448,-1.2929,-10.4938,0.3206,0.4527,-0.0624
0.7398,-1.5275,-10.161,0.2403,0.3333,-0.0698
0.7087,-1.6472,-9.7252,0.1444,0.1756,-0.0871
0.5363,-1.5036,-9.663,0.069,-0.0053,-0.1279
0.2083,-1.1205,-10.003,0.0077,-0.194,-0.1727
-0.0048,-0.7302,-10.5872,-0.0157,-0.3405,-0.1988
-0.2107,-0.4381,-10.6853,0.0003,-0.4258,-0.2006
-0.5411,-0.3304,-10.6734,0.0139,-0.4271,-0.2068
-0.9912,-0.0742,-11.2958,0.024,-0.372,-0.2308
-0.7997,0.1867,-12.0955,0.0416,-0.2721,-0.2078
-0.5794,0.3256,-12.9933,0.0999,-0.1402,-0.1047
-0.9026,0.0431,-12.0117,0.1092,-0.1431,-0.0709
-0.8763,-0.9313,-10.501,-0.0013,-0.1631,-0.1969
-1.3408,-1.64,-10.4842,-0.0557,-0.1354,-0.4868
-0.4764,-1.8603,-10.7308,-0.0981,-0.4058,-0.5881
0.1628,-2.0279,-10.5872,-0.2033,-0.8418,-0.2883
-1.3264,-1.5083,-10.3597,-0.2787,-1.3368,-0.032
-1.9896,-0.3711,-11.1498,-0.2633,-1.5492,0.0914
-3.8211,0.7326,-11.4084,0.0248,-1.1732,0.166
-4.3646,0.4453,-11.2168,0.3352,-0.4389,0.1692
-4.5466,-0.7638,-10.6255,0.4341,0.4964,0.1436
-3.0813,-1.8842,-9.8857,0.3632,1.1098,0.1615
-1.4988,-2.6719,-8.9208,0.226,1.4067,0.2068
