ax,ay,az,gx,gy,gz
-10.0844,-0.9146,-0.2442,0.5167,1.222,-0.0759
-10.058,-0.7542,0.0982,0.6219,1.4461,-0.0472
-10.0389,-0.6656,0.2322,0.7312,1.5988,0.0072
-10.0054,-0.5148,0.1915,0.8404,1.7224,0.0778
-9.7588,-0.6847,0.5531,0.8021,1.7555,0.1383
-10.1969,-0.5315,0.4381,0.8079,1.8634,0.1585
-10.8649,-0.3831,0.3974,0.8132,1.9985,0.1985
-11.0564,-0.5219,0.1796,0.7597,2.1794,0.2078
-10.8625,-0.182,0.0263,0.833,2.4672,0.2292
-10.4555,-0.3831,0.0,0.8815,2.7869,0.2928
-9.9719,-0.3376,-0.1053,0.9196,3.0486,0.3275
-9.5624,-0.2562,-0.3759,0.9169,3.3156,0.3557
-9.584,-0.4166,-0.7781,0.8596,3.5272,0.4098
-9.5433,-0.2634,-1.1803,0.8788,3.6806,0.4037
-9.4667,-0.1628,-1.5706,0.8998,3.8597,0.4154
-9.4068,-0.1532,-2.0614,0.8972,4.0457,0.4586
-9.5337,-0.0239,-2.4253,0.8772,4.2322,0.4983
-9.6438,-0.735,-3.3088,0.7799,4.4254,0.5702
-9.5241,-0.4334,-3.1675,0.8911,4.5658,0.5004
-8.8562,-0.0982,-3.1867,0.8444,4.7508,0.5327
-8.995,-1.0487,-4.0701,0.7751,4.9868,0.6089
-8.509,-0.6991,-3.7852,0.8679,5.147,0.5582
-8.3438,-0.3807,-3.7852,0.9089,5.3828,0.5705
-8.5473,-0.4429,-3.9073,0.903,5.5819,0.6312
-8.3677,-0.3519,-3.711,0.9822,5.7241,0.6097
-8.0397,-0.3711,-3.7661,1.0312,5.9333,0.6121
-8.09,-0.4357,-3.9552,1.0589,6.151,0.644
-8.0014,-0.5794,-4.2234,1.0504,6.3056,0.6718
-7.6974,-0.6464,-4.64,1.0198,6.438,0.6832
-7.2449,-0.7278,-5.0661,0.996,6.5856,0.6968
-7.3358,-0.5674,-5.1787,1.028,6.6962,0.6896
-7.331,-0.4764,-5.5881,1.0629,6.6738,0.6939
-7.0749,-0.4166,-5.9185,1.097,6.6008,0.6971
-6.6391,-0.5531,-6.0478,1.1141,6.5179,0.6952
-6.2848,-0.5363,-6.4452,1.1527,6.4676,0.671
-6.2944,-0.6009,-6.596,1.1794,6.4042,0.6472
-6.292,-0.6369,-6.5793,1.1532,6.2832,0.6195
-5.8921,-0.723,-6.6056,1.0842,6.0879,0.6182
-6.0597,-0.644,-6.8019,1.0885,5.9621,0.5812
-4.4843,-0.3687,-7.2425,1.077,5.4454,0.5644
-4.7357,-0.5818,-7.5322,0.9952,5.3873,0.5023
-5.1404,-0.4717,-8.0565,0.89,5.0156,0.4732
-4.8123,-0.4836,-7.9416,0.7701,4.6817,0.4466
-4.8674,-0.3041,-8.3414,0.6949,4.3905,0.4151
-4.616,-0.3065,-8.679,0.6467,4.0902,0.3949
-4.6543,-0.2993,-8.6479,0.6294,3.8538,0.3661
-4.8219,-0.1867,-8.576,0.6001,3.6194,0.3272
-4.6639,-0.2227,-8.6957,0.5729,3.3771,0.3056
-4.3215,-0.6201,-8.5928,0.5172,3.193,0.2979
-4.2665,-0.6345,-8.7867,0.4778,2.8807,0.3
-3.0215,-0.759,-8.3941,0.4056,2.5844,0.303
-3.8211,-0.4645,-8.7125,0.3872,2.2769,0.267
-3.0406,-0.9816,-8.4252,0.291,1.9332,0.2657
-3.4237,-0.668,-8.4922,0.2449,1.7845,0.2006
-4.1779,-0.3855,-8.5473,0.2028,1.614,0.1657
-3.9385,-0.3041,-8.5234,0.1657,1.4093,0.1796
-3.7685,-0.2969,-8.6359,0.1407,1.2156,0.2044
-3.4022,-0.261,-8.6311,0.1266,0.9931,0.2086
-3.2346,-0.4549,-8.77,0.089,0.7709,0.1927
-3.1053,-0.6919,-8.7604,0.0496,0.5513,0.1745
-3.1412,-0.7207,-8.6574,0.0179,0.3683,0.1511
-3.2585,-0.8356,-8.8155,-0.0112,0.2294,0.1463
-3.3399,-0.7997,-8.8777,-0.0458,0.1202,0.1506
-3.5434,-0.4477,-8.8753,-0.0157,0.0869,0.1167
-3.7661,-0.4788,-8.8226,-0.0187,0.0957,0.1124
-3.8714,-0.6009,-9.0812,-0.0432,0.0653,0.1095
-3.7828,-0.5195,-9.2081,-0.0322,0.0954,0.0671
-3.8738,-0.4764,-9.3685,-0.0253,0.1474,0.036
-3.8283,-0.5267,-9.6343,-0.0376,0.1809,0.0237
-3.8499,-0.3615,-9.5098,-0.036,0.2182,0.008
-3.735,-0.2418,-9.4547,-0.0336,0.263,-0.008
-3.5721,-0.1987,-9.5672,-0.0261,0.3075,-0.024
-3.5434,-0.2658,-9.6486,-0.0181,0.3584,-0.0413
-3.3782,-0.3376,-9.8067,-0.0144,0.377,-0.0584
-3.1508,-0.3567,-9.9144,-0.0131,0.3826,-0.0642
-3.0311,-0.3376,-9.8833,-0.0091,0.3608,-0.0749
-2.9568,-0.3065,-9.9958,-0.012,0.3187,-0.0818
-2.7916,-0.2394,-10.0676,-0.0117,0.2739,-0.0882
-2.7054,-0.328,-10.0748,-0.0205,0.2188,-0.0957
-2.4612,-0.4214,-10.0509,-0.0338,0.1396,-0.097
-2.4205,-0.5124,-9.9958,-0.0493,0.0528,-0.1021
-2.3774,-0.5602,-9.9862,-0.0613,-0.0474,-0.1042
-2.4086,-0.565,-10.0365,-0.0789,-0.1442,-0.1029
-2.466,-0.5315,-10.1586,-0.0906,-0.2276,-0.0951
-2.5809,-0.5052,-10.173,-0.1002,-0.295,-0.0879
-2.7509,-0.4621,-10.2568,-0.105,-0.3437,-0.0842
-2.8611,-0.3735,-10.2735,-0.1005,-0.3669,-0.0775
-3.0191,-0.3065,-10.3382,-0.0813,-0.3557,-0.0653
-3.0885,-0.237,-10.2903,-0.0584,-0.311,-0.0536
-3.2394,-0.2705,-10.2352,-0.0346,-0.2324,-0.0493
-3.2441,-0.2442,-10.2903,-0.0112,-0.1428,-0.0413
-3.1292,-0.2873,-10.2448,0.012,-0.0592,-0.0317
-2.9999,-0.3184,-10.2615,0.0296,0.0144,-0.0298
-2.873,-0.3615,-10.2328,0.0386,0.0544,-0.032
-2.7102,-0.3328,-10.2328,0.0458,0.0677,-0.0416
-2.6193,-0.3519,-10.1442,0.0466,0.053,-0.0472
-2.5043,-0.3519,-10.0006,0.0485,0.0277,-0.0488
-2.4205,-0.395,-10.0173,0.0458,-0.0117,-0.0504
-2.4181,-0.4238,-10.0197,0.0373,-0.0709,-0.0512
-2.4493,-0.4405,-9.9431,0.0229,-0.1394,-0.0514
-2.411,-0.4429,-9.9383,0.0069,-0.2182,-0.0514
-2.3798,-0.4046,-9.8162,-0.0072,-0.2958,-0.0501
-2.4181,-0.3759,-9.7516,-0.0117,-0.3776,-0.0445
-2.4565,-0.3543,-9.7636,-0.0176,-0.4535,-0.0346
-2.4588,-0.3639,-9.7755,-0.0261,-0.5239,-0.024
-2.3727,-0.4525,-9.7683,-0.0397,-0.5955,-0.0128
-2.3176,-0.4812,-9.7731,-0.0586,-0.6763,-0.0104
-2.2075,-0.5986,-9.7229,-0.0877,-0.7994,-0.0096
-1.9776,-0.6345,-9.663,-0.1194,-0.9369,-0.0064
-1.901,-0.6249,-9.6462,-0.1567,-1.1085,-0.0075
-2.0087,-0.6632,-9.5672,-0.1998,-1.3009,-0.0075
-2.1524,-0.5986,-9.5361,-0.2369,-1.4877,-0.0099
-2.4062,-0.5195,-9.4763,-0.2649,-1.6475,-0.0192
-2.6193,-0.4597,-9.3996,-0.2843,-1.7557,-0.0258
-2.8108,-0.4381,-9.3829,-0.2934,-1.8578,-0.0133
-3.0478,-0.3974,-9.3326,-0.2896,-1.9247,0.0029
-3.1651,-0.4381,-9.2775,-0.2944,-1.9769,0.0173
-3.1963,-0.4357,-9.2225,-0.3032,-2.024,0.0187
-3.1125,-0.4381,-9.0908,-0.3072,-2.0837,0.0261
-2.873,-0.5028,-8.9998,-0.3195,-2.1591,0.0432
-2.7964,-0.5148,-8.928,-0.3395,-2.2729,0.0626
-2.7054,-0.6057,-8.837,-0.381,-2.4666,0.0653
-2.3918,-0.5363,-8.928,-0.3853,-2.6897,0.0576
-2.387,-0.6201,-8.8011,-0.4173,-2.9489,0.0565
-2.5115,-0.5866,-8.5234,-0.4711,-3.2631,0.0458
-2.6336,-0.5363,-8.3342,-0.5116,-3.5866,0.0368
-2.9185,-0.4453,-8.1187,-0.5436,-3.9066,0.0328
-3.4668,-0.2179,-7.853,-0.5558,-4.1803,0.0197
-3.9983,-0.1197,-7.6399,-0.5756,-4.4518,0.0091
-4.3072,0.0239,-7.446,-0.57,-4.6642,0.0077
-4.7764,0.0168,-7.252,-0.5708,-4.8627,0.0211
-4.8339,-0.0192,-7.3717,-0.5625,-5.1014,0.0304
-5.0589,0.1867,-7.2616,-0.4642,-5.268,0.0173
-5.3846,0.091,-6.9097,-0.3976,-5.4774,0.0117
-4.9799,-0.1437,-6.7445,-0.3645,-5.738,0.0346
-4.9656,-0.2753,-6.6679,-0.3373,-5.9704,0.0226
-5.6,-0.3232,-6.4236,-0.3123,-6.1667,-0.0035
-5.5976,-0.4741,-6.2249,-0.3288,-6.648,-0.0091
-4.9392,-0.3232,-6.5003,-0.2763,-7.0594,0.0064
-6.256,-0.2442,-5.7892,-0.2491,-7.4308,-0.0405
-5.4181,-0.3448,-5.0733,-0.2409,-7.9286,-0.0914
-5.8969,-0.3232,-4.6088,-0.319,-8.1759,-0.1055
-7.1826,-0.3256,-3.7326,-0.4319,-8.4061,-0.1223
-7.4316,-0.1867,-3.1173,-0.5111,-8.5947,-0.1484
-8.1834,0.0024,-2.4828,-0.5897,-8.4914,-0.1479
-9.426,0.1508,-1.9369,-0.6736,-8.2995,-0.1442
-10.2376,0.2107,-1.573,-0.7029,-8.0285,-0.1388
-10.3477,0.1844,-1.5993,-0.6638,-7.5505,-0.101
-11.0636,0.1437,-1.6089,-0.6102,-6.9368,-0.0658
-11.5927,0.0982,-1.5562,-0.5351,-6.3269,-0.0456
-11.2504,-0.1101,-1.7238,-0.4914,-5.6754,-0.0093
-11.3796,0.0814,-1.7478,-0.3805,-4.9647,0.0139
-11.4036,0.012,-1.4269,-0.3504,-4.3559,0.0501
-10.9104,0.2227,-1.6496,-0.2867,-3.791,0.0541
-10.9319,0.1652,-1.6305,-0.251,-3.1043,0.0687
-11.3246,0.2921,-1.7095,-0.17,-2.4869,0.0882
-11.461,0.407,-1.743,-0.053,-1.9089,0.0911
-11.3557,0.5315,-1.7023,0.0589,-1.4133,0.0895
-10.7428,0.3232,-1.834,0.1079,-1.019,0.0906
-10.0293,0.1532,-1.7813,0.1577,-0.6648,0.0845
-9.6965,0.2801,-1.5131,0.2124,-0.4016,0.0871
-9.4427,0.4022,-1.2546,0.2403,-0.2438,0.0909
-9.5553,0.4334,-0.9577,0.2393,-0.1391,0.0962
-9.6726,0.2562,-0.8811,0.2196,-0.0999,0.0957
-9.6917,0.1604,-0.7326,0.1985,-0.0861,0.0903
-9.6151,0.0599,-0.7015,0.1639,-0.0869,0.0861
-9.6151,0.0599,-0.6177,0.129,-0.0818,0.0869
-9.6941,0.0622,-0.4956,0.1045,-0.0991,0.0842
-9.9934,-0.0024,-0.2993,0.073,-0.1207,0.0703
-10.1682,-0.0551,-0.2562,0.0466,-0.1711,0.0461
-10.2424,-0.0814,-0.3735,0.0218,-0.1785,0.029
-10.4483,-0.0479,-0.4788,-0.0139,-0.1556,0.0203
-10.3621,-0.0096,-0.6369,-0.0362,-0.1482,0.0003
-10.173,-0.0215,-0.8236,-0.0592,-0.134,-0.0168
-10.1011,0.0599,-0.8715,-0.0666,-0.1172,-0.0376
-10.0341,0.0646,-0.8571,-0.0733,-0.1127,-0.0554
-9.9024,0.0694,-0.9697,-0.0703,-0.1021,-0.0722
-9.9,0.0646,-0.984,-0.064,-0.0879,-0.0839
-9.8043,-0.0479,-0.9625,-0.0626,-0.1013,-0.0962
-9.5816,-0.091,-1.0008,-0.0613,-0.1143,-0.1063
-9.4212,-0.0263,-0.8787,-0.0616,-0.1236,-0.1108
-9.4667,0.0838,-0.8356,-0.0578,-0.1162,-0.1087
-9.6007,0.0503,-0.7638,-0.0469,-0.0989,-0.105
-9.6558,-0.0311,-0.6584,-0.0325,-0.0802,-0.097
-9.56,-0.0503,-0.6129,-0.0133,-0.057,-0.0906
-9.5457,-0.1389,-0.5794,0.0005,-0.0059,-0.0837
-9.5553,-0.1221,-0.5052,0.004,0.0184,-0.0757
-9.4858,-0.1101,-0.5052,0.0085,0.0176,-0.0701
-9.3685,-0.0814,-0.4405,0.0133,0.0099,-0.0618
-9.3613,-0.0694,-0.3926,0.012,-0.0032,-0.0568
-9.2991,-0.0838,-0.3807,0.0077,-0.0261,-0.0576
-9.2799,-0.1173,-0.4334,0.0016,-0.041,-0.0552
-9.1913,-0.067,-0.407,-0.0003,-0.0645,-0.0509
-9.1722,-0.091,-0.4693,-0.0051,-0.0845,-0.0488
-9.1889,-0.1293,-0.4573,-0.0171,-0.1207,-0.0517
-9.1459,-0.1939,-0.3807,-0.0306,-0.1753,-0.0586
-9.0261,-0.1987,-0.3256,-0.0509,-0.2244,-0.0629
-9.007,-0.1867,-0.2921,-0.0751,-0.2601,-0.0645
-9.0716,-0.1413,-0.2442,-0.1085,-0.2963,-0.0682
-9.1746,-0.1484,-0.1628,-0.1322,-0.3016,-0.0741
-9.2368,-0.0958,-0.1604,-0.1498,-0.2787,-0.0781
-9.3278,-0.0359,-0.1006,-0.1623,-0.2358,-0.0834
-9.2033,-0.1006,-0.158,-0.1644,-0.198,-0.0927
-9.2775,-0.1173,-0.1101,-0.1801,-0.1404,-0.0967
-9.3087,-0.1484,-0.1484,-0.1996,-0.1234,-0.1021
-9.1435,-0.091,-0.1389,-0.2062,-0.1077,-0.1156
-9.1291,-0.079,-0.0766,-0.218,-0.0858,-0.1234
-9.1291,-0.0862,-0.0215,-0.2318,-0.0786,-0.1295
-9.0836,-0.1245,-0.0072,-0.2475,-0.0874,-0.1375
-9.098,-0.1628,-0.0359,-0.2649,-0.1026,-0.1476
-9.0357,-0.1724,0.0239,-0.2755,-0.1343,-0.1564
-8.9519,-0.2179,0.0192,-0.2859,-0.1671,-0.1673
-8.9136,-0.2634,0.0239,-0.3003,-0.2166,-0.1783
-8.8753,-0.3065,0.103,-0.3227,-0.2715,-0.182
-8.8633,-0.2442,0.2921,-0.3408,-0.3176,-0.1849
-8.9591,-0.2634,0.3065,-0.3632,-0.3603,-0.1873
-9.0429,-0.2705,0.4334,-0.3898,-0.3962,-0.1871
-9.0836,-0.2969,0.4501,-0.4175,-0.4162,-0.1839
-9.2512,-0.1748,0.6153,-0.4477,-0.4258,-0.178
-9.3015,-0.146,0.6752,-0.4684,-0.4471,-0.1817
-9.2512,-0.1484,0.917,-0.4823,-0.457,-0.1895
-9.2584,-0.1389,1.0846,-0.4924,-0.4546,-0.2046
-9.347,-0.1269,1.3408,-0.5023,-0.4522,-0.2193
-9.2225,-0.2562,1.4509,-0.5292,-0.49,-0.2257
-9.086,-0.1508,1.6424,-0.5484,-0.482,-0.2539
-9.1219,-0.1844,1.8531,-0.5926,-0.5116,-0.2478
-9.0908,-0.2298,1.8842,-0.639,-0.5836,-0.267
-8.9328,-0.1796,1.9561,-0.6734,-0.652,-0.2966
-8.9423,-0.2083,2.0734,-0.7416,-0.7059,-0.3003
-8.9423,-0.2298,2.1548,-0.8151,-0.7592,-0.3067
-8.9854,-0.2705,2.2793,-0.8772,-0.7813,-0.32
-8.9591,-0.146,2.4565,-0.9545,-0.7922,-0.3099
-9.0333,-0.1197,2.5187,-1.0304,-0.7759,-0.2931
-9.1674,-0.1413,2.7797,-1.1021,-0.7719,-0.2918
-9.1171,-0.1508,3.0646,-1.1525,-0.7671,-0.3051
-8.8921,-0.2562,3.3423,-1.2151,-0.7373,-0.3011
-9.244,-0.2179,3.6129,-1.2494,-0.6622,-0.3032
-9.1937,-0.2059,4.118,-1.3059,-0.6411,-0.2995
-9.0285,-0.2658,4.1372,-1.3816,-0.627,-0.2891
-9.0549,-0.1149,4.2856,-1.4743,-0.5724,-0.271
-9.1267,-0.1221,4.3934,-1.5743,-0.5132,-0.2702
-9.2512,-0.1437,4.4317,-1.6819,-0.4378,-0.2665
-9.4691,-0.146,4.3838,-1.7869,-0.3504,-0.263
-9.596,-0.1317,4.1803,-1.8823,-0.271,-0.2635
-9.7396,-0.0862,4.0031,-1.9811,-0.1841,-0.2683
-9.924,-0.0718,3.723,-2.0803,-0.085,-0.2625
-10.6039,-0.0192,4.0438,-2.1599,0.0008,-0.2537
-10.307,-0.0766,2.5929,-2.3374,0.089,-0.4671
-16.2566,0.103,-3.3639,-2.4128,-0.0506,-0.5518
-9.5026,-0.3496,-32.5516,-1.8676,-1.5932,-0.7149
-9.9862,9.9264,-50.2782,-2.2497,-1.4197,0.4258
-9.0046,11.8968,-31.4502,-2.5551,-1.9358,-0.6678
-10.5656,6.9863,-12.6127,-0.0751,-0.6595,-0.2206
-14.6789,-1.3216,-2.4038,2.4272,0.2809,-0.2105
-12.1314,-9.3996,0.814,3.0633,1.1474,-0.4183
-7.6998,-9.8402,0.6943,2.1298,1.5532,-0.3411
-4.2282,-4.5466,-1.9513,0.2457,1.2641,0.0346
-6.0118,0.0766,-4.6974,-0.8564,0.6049,0.1306
-8.8585,3.8858,-4.2114,-1.0024,-0.0573,0.122
-11.5377,4.7692,-3.1939,-0.6627,-0.0719,0.109
-11.9423,3.9768,-3.055,-0.1212,0.32,0.1399
-9.7013,2.8299,-2.4804,0.2534,0.7408,0.1791
-8.5377,1.2354,-1.6903,0.3595,0.8026,0.1412
-7.3598,0.0646,-1.0104,0.3738,0.5247,0.0248
-7.2472,-0.2729,-0.5914,0.3762,0.3198,0.0032
-7.8314,-0.4453,-0.4238,0.3629,0.263,0.0472
-8.8442,-0.9074,-0.6225,0.3794,0.3541,0.0735
-9.6079,-1.2474,-1.0271,0.4189,0.4618,0.0586
-9.7109,-1.6759,-1.5323,0.4668,0.5889,0.0354
-9.8569,-1.7765,-1.7597,0.5588,0.8063,0.0011
-9.7588,-1.4676,-1.5562,0.6531,1.0339,-0.0392
-9.56,-1.1732,-1.2306,0.7695,1.295,-0.0328
-9.5217,-0.8859,-0.8332,0.8596,1.4746,-0.0085
-9.4739,-0.8595,-0.5698,0.9345,1.5735,0.0309
-9.5648,-0.9337,-0.1652,0.9931,1.6502,0.0762
-9.8617,-0.9601,0.2227,1.0403,1.7416,0.1311
-10.4196,-0.8045,0.328,1.0248,1.9255,0.1543
-11.1522,-0.9026,0.0048,0.9646,2.0805,0.1908
-11.5017,-0.759,-0.2921,0.9196,2.2865,0.2086
-11.4634,-0.5602,-0.5076,0.9313,2.5311,0.231
-10.8769,-0.431,-0.7853,0.9545,2.8005,0.2843
-10.3286,-0.182,-0.8643,1.0227,3.0686,0.3195
-9.7396,-0.1508,-0.9649,1.0741,3.31,0.3605
-9.2201,-0.2538,-1.2977,1.0704,3.4925,0.4311
-9.0956,-0.3687,-1.7071,1.0445,3.6769,0.4834
-9.1411,-0.5195,-2.2434,1.0115,3.8248,0.5292
-9.2416,-0.5028,-2.6647,1.0389,3.941,0.5409
-9.1147,-0.1197,-2.7246,1.0581,4.0742,0.571
-9.3015,-0.7614,-3.3447,0.9036,4.2999,0.7043
-9.3925,-0.5315,-3.1532,0.9731,4.4001,0.6797
-9.2943,-0.5578,-3.2154,1.0499,4.5307,0.6419
-9.1387,-0.4477,-3.2681,1.1151,4.6367,0.632
-8.9136,-0.4669,-3.2848,1.1487,4.7262,0.6403
-8.6718,-0.5698,-3.0574,1.1556,4.8539,0.6566
-8.6359,-0.6919,-3.1699,1.1287,4.9597,0.6835
-8.4683,-0.7638,-3.292,1.1506,5.0289,0.6845
-8.1307,-0.7207,-3.2322,1.1567,5.1171,0.6957
-8.1283,-0.6105,-3.3878,1.1407,5.1856,0.7205
-8.1044,-0.5411,-3.62,1.1042,5.1968,0.7416
-7.7476,-0.5459,-3.8499,1.0677,5.2696,0.7589
-7.7452,-0.4334,-4.2449,1.0373,5.3889,0.7845
-7.6782,-0.2729,-4.5035,0.9598,5.4508,0.81
-8.0134,-0.735,-5.0853,0.9201,5.4702,0.8215
-7.6064,-0.4788,-5.2409,0.9872,5.4364,0.8135
-7.2449,-0.5148,-5.5282,1.0104,5.4777,0.838
-7.4388,-0.328,-5.612,1.0547,5.515,0.8108
-7.2568,-0.2777,-5.8514,1.0539,5.5176,0.7818
-6.8139,-0.3304,-6.0645,1.056,5.4619,0.7645
-6.3734,-0.2801,-6.3255,1.0464,5.342,0.7384
-6.2058,-0.3017,-6.6559,1.0155,5.1342,0.6923
-6.019,-0.2538,-7.0078,0.9691,4.8733,0.6363
-5.8826,-0.1484,-7.2018,0.9308,4.6082,0.5726
-5.7892,-0.0503,-7.3071,0.8804,4.338,0.5148
-5.6575,-0.0431,-7.355,0.8394,4.0731,0.4754
-5.6072,-0.012,-7.355,0.806,3.8395,0.4242
-5.7341,0.0215,-7.5226,0.7805,3.4997,0.392
-5.2672,-0.1101,-7.4819,0.74,3.3273,0.3381
-6.0262,-0.17,-7.7572,0.6734,3.1421,0.2974
-5.8083,-0.1652,-7.7021,0.6086,2.9607,0.2649
-5.8682,-0.1484,-7.829,0.5857,2.8538,0.2238
-5.6168,-0.1508,-7.8434,0.5982,2.756,0.1865
-5.3798,-0.5339,-7.6567,0.5601,2.6681,0.1799
-5.2912,-0.68,-7.695,0.4964,2.55,0.1585
-5.0973,-0.7518,-7.7548,0.4335,2.4006,0.1436
-4.9321,-0.7326,-7.9033,0.3856,2.221,0.129
-4.6591,-0.498,-7.8673,0.3589,2.068,0.1058
-4.4963,-0.2921,-8.0661,0.3429,1.7435,0.1148
-4.4173,-0.6153,-8.1116,0.2942,1.5713,0.1045
-4.2401,-0.4956,-8.351,0.2555,1.3091,0.0799
-4.3551,-0.6081,-8.4851,0.1974,1.1314,0.0413
-4.3742,-0.5962,-8.5808,0.1599,1.0107,0.0211
-4.4676,-0.5387,-8.6095,0.109,0.8831,0.0029
-4.4269,-0.4501,-8.7508,0.0861,0.8031,-0.0024
-4.5011,-0.4381,-8.5952,0.0975,0.7296,-0.0141
-4.5873,-0.3448,-8.43,0.1218,0.7384,-0.0397
-4.9416,-0.2825,-8.2839,0.1212,0.7786,-0.0538
-4.9464,-0.2921,-8.4108,0.1343,0.8124,-0.0573
-4.8698,-0.3879,-8.5186,0.1386,0.8719,-0.0498
-4.5945,-0.5076,-8.6455,0.1394,0.9129,-0.0581
-4.2904,-0.6225,-8.7604,0.125,0.9486,-0.0717
-3.9983,-0.6369,-8.8729,0.126,0.9691,-0.1015
-3.814,-0.6249,-8.9064,0.1394,0.9662,-0.1332
-3.9935,-0.8188,-9.0644,0.1266,0.9185,-0.1359
-3.2034,-0.8595,-9.0094,0.122,0.8002,-0.1476
-3.4165,-0.8906,-9.086,0.0981,0.7759,-0.1889
-3.3064,-0.9122,-9.232,0.0554,0.6398,-0.2078
-3.1196,-0.972,-9.268,0.033,0.5481,-0.2241
-3.1268,-0.8906,-9.2608,0.0051,0.4333,-0.2353
-3.0191,-0.8667,-9.4044,-0.0115,0.3166,-0.2441
-3.0191,-0.8595,-9.4188,-0.0189,0.2172,-0.251
-3.1149,-0.8667,-9.4403,-0.0306,0.122,-0.2539
-3.1244,-0.9098,-9.4739,-0.0474,0.0338,-0.2454
-3.1867,-0.917,-9.596,-0.0648,-0.0445,-0.2252
-3.1723,-0.8882,-9.5217,-0.0701,-0.1039,-0.2068
-3.2226,-0.7781,-9.6271,-0.0722,-0.1418,-0.1908
-3.3279,-0.7925,-9.6774,-0.0711,-0.1649,-0.1761
-3.3567,-0.723,-9.6007,-0.0682,-0.1647,-0.162
-3.4884,-0.6512,-9.6055,-0.053,-0.1402,-0.146
-3.6009,-0.6704,-9.6199,-0.0413,-0.097,-0.1319
-3.5626,-0.7254,-9.6774,-0.0352,-0.0378,-0.1178
-3.4213,-0.747,-9.7133,-0.032,0.0216,-0.1066
-3.2729,-0.7781,-9.7085,-0.032,0.0714,-0.1015
-3.201,-0.7829,-9.7372,-0.028,0.0989,-0.0986
-3.067,-0.759,-9.8881,-0.0245,0.1071,-0.1077
-2.9449,-0.7087,-9.845,-0.0224,0.1042,-0.117
-2.7869,-0.7135,-9.8162,-0.0216,0.0906,-0.1298
-2.6791,-0.7661,-9.7492,-0.0258,0.0621,-0.141
-2.5857,-0.7781,-9.6798,-0.0346,0.0195,-0.1532
-2.5307,-0.8499,-9.663,-0.0458,-0.0336,-0.1657
-2.6264,-0.7805,-9.7205,-0.0517,-0.0981,-0.1777
-2.6169,-0.723,-9.6055,-0.0589,-0.1665,-0.1812
-2.6073,-0.6704,-9.6175,-0.0578,-0.2249,-0.1751
-2.5929,-0.7015,-9.651,-0.0528,-0.2766,-0.1687
-2.5953,-0.6728,-9.6007,-0.0496,-0.3256,-0.1617
-2.5905,-0.7063,-9.5624,-0.044,-0.3635,-0.1543
-2.5977,-0.7254,-9.6151,-0.0437,-0.401,-0.1415
-2.5187,-0.735,-9.6558,-0.0509,-0.4439,-0.1223
-2.4421,-0.7757,-9.6869,-0.0573,-0.4951,-0.101
-2.3679,-0.7949,-9.6893,-0.0648,-0.5569,-0.0834
-2.3248,-0.8906,-9.6893,-0.0775,-0.6328,-0.0725
-2.3415,-0.9026,-9.6391,-0.0927,-0.7237,-0.0634
-2.3463,-0.9242,-9.6127,-0.1071,-0.8122,-0.0517
-2.5642,-0.8499,-9.5912,-0.1178,-0.8895,-0.0394
-2.6312,-0.7733,-9.5984,-0.1276,-0.9547,-0.025
-2.6193,-0.7614,-9.5361,-0.1412,-1.0259,-0.0115
-2.375,-0.7925,-9.5361,-0.1545,-1.1032,0.0013
-2.162,-0.8811,-9.596,-0.1652,-1.1847,0.0187
-2.0949,-0.8667,-9.4643,-0.1889,-1.3134,0.028
-2.0806,-0.8332,-9.2727,-0.2124,-1.4671,0.04
-2.2386,-0.8068,-9.1937,-0.2364,-1.6313,0.0568
-2.3176,-0.7542,-9.0142,-0.2627,-1.7933,0.069
-2.2242,-0.747,-8.9376,-0.2891,-1.9881,0.0871
-2.3008,-0.7254,-8.9495,-0.3118,-2.1751,0.1124
-2.399,-0.7278,-8.7891,-0.3325,-2.3862,0.1284
-2.7222,-0.577,-8.4635,-0.3448,-2.5868,0.1279
-2.8563,-0.5243,-8.5425,-0.3544,-2.8098,0.1415
-2.8754,-0.498,-8.4994,-0.3453,-2.9958,0.1556
-3.1819,-0.6321,-8.4252,-0.3515,-3.1597,0.1764
-3.3351,-0.6464,-8.1906,-0.3728,-3.3422,0.1956
-3.5769,-0.6393,-8.1475,-0.3861,-3.521,0.215
-3.7134,-0.6249,-8.0613,-0.4053,-3.6998,0.2297
-3.9121,-0.5866,-7.8793,-0.4074,-3.8706,0.2252
-4.0079,-0.4477,-7.6112,-0.3832,-3.9977,0.2188
-4.391,-0.4788,-7.5298,-0.3706,-4.128,0.2459
-4.6064,-0.4717,-7.2137,-0.3696,-4.2842,0.2582
-4.9488,-0.4214,-7.1395,-0.36,-4.4001,0.2558
-5.1882,-0.4022,-7.1371,-0.3405,-4.5368,0.2683
-5.6288,-0.0886,-6.8785,-0.255,-4.6261,0.2411
-5.8538,-0.1341,-6.5553,-0.2129,-4.758,0.2641
-5.8179,-0.2801,-6.6056,-0.2334,-4.961,0.2928
-5.9304,-0.419,-6.675,-0.2353,-5.2149,0.3043
-5.7006,-0.3831,-6.3925,-0.2201,-5.6128,0.2761
-4.798,-0.4022,-6.3805,-0.1823,-6.0719,0.2563
-5.0015,-0.1724,-6.0621,-0.0781,-6.3479,0.2561
